dataset,replicate,formula,delta_spearman_vs_magnitude
Santinha,1758,one_sided_025,0.012727484024669389
Santinha,1758,setting_adaptive_lodo,-0.008893397188704202
Santinha,1759,one_sided_025,0.026809183104807024
Santinha,1759,setting_adaptive_lodo,0.04866143663270916
Santinha,1760,one_sided_025,0.008138236209691585
Santinha,1760,setting_adaptive_lodo,-0.011473366803740425
Santinha,1761,one_sided_025,-0.004554808350239498
Santinha,1761,setting_adaptive_lodo,-0.02469251674703475
Santinha,1762,one_sided_025,0.008140981512928566
Santinha,1762,setting_adaptive_lodo,-0.014758713721749923
Santinha,1763,one_sided_025,0.03501658846607423
Santinha,1763,setting_adaptive_lodo,-0.0003439161905298624
Santinha,1764,one_sided_025,0.0379909434849917
Santinha,1764,setting_adaptive_lodo,0.0008829588888653178
Santinha,1765,one_sided_025,0.015714615203974207
Santinha,1765,setting_adaptive_lodo,0.025086040683933226
Santinha,1766,one_sided_025,0.015913300952163215
Santinha,1766,setting_adaptive_lodo,0.016857456274687044
Santinha,1767,one_sided_025,0.023111601645252153
Santinha,1767,setting_adaptive_lodo,0.03350012254395579
Santinha,1768,one_sided_025,0.024799332566105003
Santinha,1768,setting_adaptive_lodo,0.003391913475393457
Santinha,1769,one_sided_025,0.04253765561508474
Santinha,1769,setting_adaptive_lodo,0.01603838692456494
Santinha,1770,one_sided_025,0.010080511267146357
Santinha,1770,setting_adaptive_lodo,0.03197534761409267
Santinha,1771,one_sided_025,0.015871546927174074
Santinha,1771,setting_adaptive_lodo,0.002206844424266094
Santinha,1772,one_sided_025,0.0026306023020552516
Santinha,1772,setting_adaptive_lodo,-0.0006578737720560612
Santinha,1773,one_sided_025,0.056917849878731636
Santinha,1773,setting_adaptive_lodo,0.09395416364241475
Santinha,1774,one_sided_025,0.02785200787878848
Santinha,1774,setting_adaptive_lodo,0.01943245755201906
Santinha,1775,one_sided_025,0.00895954998858485
Santinha,1775,setting_adaptive_lodo,-0.015055540466071188
Santinha,1776,one_sided_025,0.010853456447640658
Santinha,1776,setting_adaptive_lodo,-0.006534010851437122
Santinha,1777,one_sided_025,0.02456307843917923
Santinha,1777,setting_adaptive_lodo,0.05189845427294045
Santinha,1778,one_sided_025,0.028007720666168343
Santinha,1778,setting_adaptive_lodo,0.0454601057786243
Santinha,1779,one_sided_025,0.018461802643981784
Santinha,1779,setting_adaptive_lodo,0.02521033541425896
Santinha,1780,one_sided_025,0.0059864766305441075
Santinha,1780,setting_adaptive_lodo,0.01724460804744446
Santinha,1781,one_sided_025,0.06727020234891228
Santinha,1781,setting_adaptive_lodo,0.060390822118735636
Santinha,1782,one_sided_025,-0.007732365017523619
Santinha,1782,setting_adaptive_lodo,-0.053287327992649104
Santinha,1783,one_sided_025,0.020883586828680634
Santinha,1783,setting_adaptive_lodo,0.003821893613257271
Santinha,1784,one_sided_025,0.015639815495766735
Santinha,1784,setting_adaptive_lodo,0.058998394505068275
Santinha,1785,one_sided_025,0.020857179633354088
Santinha,1785,setting_adaptive_lodo,0.013445880372031663
Santinha,1786,one_sided_025,-0.005337707124895258
Santinha,1786,setting_adaptive_lodo,-0.02342741723305708
Santinha,1787,one_sided_025,0.0169249743443909
Santinha,1787,setting_adaptive_lodo,-0.02264096553552726
Santinha,1788,one_sided_025,-0.0026037547041301984
Santinha,1788,setting_adaptive_lodo,-0.011241092570358643
Santinha,1789,one_sided_025,-0.0027862002093737293
Santinha,1789,setting_adaptive_lodo,-0.003586108873767674
Santinha,1790,one_sided_025,0.04369687145168521
Santinha,1790,setting_adaptive_lodo,0.03223613333654657
Santinha,1791,one_sided_025,0.01578878304369808
Santinha,1791,setting_adaptive_lodo,0.012822193161637505
Santinha,1792,one_sided_025,0.04030515471363618
Santinha,1792,setting_adaptive_lodo,0.05681445958852963
Santinha,1793,one_sided_025,0.027579041177978006
Santinha,1793,setting_adaptive_lodo,0.043179450382316034
Santinha,1794,one_sided_025,0.01535683663267702
Santinha,1794,setting_adaptive_lodo,0.02732473490693417
Santinha,1795,one_sided_025,0.008786467912796886
Santinha,1795,setting_adaptive_lodo,0.01907614182878856
Santinha,1796,one_sided_025,0.0237578381853574
Santinha,1796,setting_adaptive_lodo,0.007543700807696348
Santinha,1797,one_sided_025,0.030953863079009096
Santinha,1797,setting_adaptive_lodo,0.020039359577050983
Santinha,1798,one_sided_025,0.003629271118572322
Santinha,1798,setting_adaptive_lodo,-0.026331976404555528
Santinha,1799,one_sided_025,0.010804495166840886
Santinha,1799,setting_adaptive_lodo,0.013890467038335574
Santinha,1800,one_sided_025,0.0401623133493519
Santinha,1800,setting_adaptive_lodo,0.049910995159252625
Santinha,1801,one_sided_025,0.008427240703002326
Santinha,1801,setting_adaptive_lodo,0.004487783955982094
Santinha,1802,one_sided_025,0.06255236516798143
Santinha,1802,setting_adaptive_lodo,0.055340805075082405
Santinha,1803,one_sided_025,0.046983088308512756
Santinha,1803,setting_adaptive_lodo,0.06633127917057126
Santinha,1804,one_sided_025,0.06502996756948985
Santinha,1804,setting_adaptive_lodo,0.0548581194231646
Santinha,1805,one_sided_025,0.014806407192184921
Santinha,1805,setting_adaptive_lodo,-0.04489347043934603
Santinha,1806,one_sided_025,0.026495603088288383
Santinha,1806,setting_adaptive_lodo,0.09187411829424759
Santinha,1807,one_sided_025,0.016575022545467458
Santinha,1807,setting_adaptive_lodo,0.013722284317586153
Santinha,1808,one_sided_025,0.03884171753856344
Santinha,1808,setting_adaptive_lodo,0.05254052242651505
Santinha,1809,one_sided_025,0.011355846605032957
Santinha,1809,setting_adaptive_lodo,0.0007829464039166983
Santinha,1810,one_sided_025,0.022575008085979217
Santinha,1810,setting_adaptive_lodo,-0.005367033824877188
Santinha,1811,one_sided_025,0.03812070164822705
Santinha,1811,setting_adaptive_lodo,0.02236133058627411
Santinha,1812,one_sided_025,0.0068538671535249215
Santinha,1812,setting_adaptive_lodo,-0.03892345978960655
Santinha,1813,one_sided_025,-0.008679864954879258
Santinha,1813,setting_adaptive_lodo,-0.011702515965702463
Santinha,1814,one_sided_025,0.016934852527405814
Santinha,1814,setting_adaptive_lodo,-0.04792142152698578
Santinha,1815,one_sided_025,0.0016979568302135095
Santinha,1815,setting_adaptive_lodo,0.06261602973976393
Santinha,1816,one_sided_025,0.025823372877968404
Santinha,1816,setting_adaptive_lodo,-0.044338261511889195
Santinha,1817,one_sided_025,0.02243565083270735
Santinha,1817,setting_adaptive_lodo,0.03101500829754962
Santinha,1818,one_sided_025,0.0032273224795912464
Santinha,1818,setting_adaptive_lodo,-0.040965994841667755
Santinha,1819,one_sided_025,0.0226854536539391
Santinha,1819,setting_adaptive_lodo,0.010352304358183025
Santinha,1820,one_sided_025,0.02279768216142805
Santinha,1820,setting_adaptive_lodo,-0.02668872038674644
Santinha,1821,one_sided_025,0.05950431122933095
Santinha,1821,setting_adaptive_lodo,0.06760967445083693
Santinha,1822,one_sided_025,-0.004963503668077251
Santinha,1822,setting_adaptive_lodo,-0.0023128880148310495
Santinha,1823,one_sided_025,0.0009002953611391418
Santinha,1823,setting_adaptive_lodo,0.0018108898444080535
Santinha,1824,one_sided_025,0.015127613348860883
Santinha,1824,setting_adaptive_lodo,-3.50683118975903e-05
Santinha,1825,one_sided_025,0.02720501569498763
Santinha,1825,setting_adaptive_lodo,0.01870892240005164
Santinha,1826,one_sided_025,0.036400129450342905
Santinha,1826,setting_adaptive_lodo,0.03501827290856811
Santinha,1827,one_sided_025,0.012608858439649262
Santinha,1827,setting_adaptive_lodo,0.017589317967267648
Santinha,1828,one_sided_025,0.02390953795626239
Santinha,1828,setting_adaptive_lodo,-0.01317484510096091
Santinha,1829,one_sided_025,0.027328743093905924
Santinha,1829,setting_adaptive_lodo,-0.00274521874251496
Santinha,1830,one_sided_025,0.046926454603495066
Santinha,1830,setting_adaptive_lodo,0.09765600435645977
Santinha,1831,one_sided_025,-0.004353339059614145
Santinha,1831,setting_adaptive_lodo,-0.02487658446673785
Santinha,1832,one_sided_025,0.0010596593576419205
Santinha,1832,setting_adaptive_lodo,-0.019798297710826807
Santinha,1833,one_sided_025,0.007820681566140575
Santinha,1833,setting_adaptive_lodo,-0.008542082299409288
Santinha,1834,one_sided_025,0.024875747247254776
Santinha,1834,setting_adaptive_lodo,0.020737522138096664
Santinha,1835,one_sided_025,0.06275454195278266
Santinha,1835,setting_adaptive_lodo,0.0667233740189149
Santinha,1836,one_sided_025,0.005440028250753792
Santinha,1836,setting_adaptive_lodo,0.020697158605130855
Santinha,1837,one_sided_025,0.044655212634437995
Santinha,1837,setting_adaptive_lodo,0.06163239087608118
Santinha,1838,one_sided_025,0.01780519344881234
Santinha,1838,setting_adaptive_lodo,0.010825289298982889
Santinha,1839,one_sided_025,0.022354776255790944
Santinha,1839,setting_adaptive_lodo,-0.003514315224824066
Santinha,1840,one_sided_025,0.031513026661850976
Santinha,1840,setting_adaptive_lodo,0.037457771808368456
Santinha,1841,one_sided_025,0.018777222531463383
Santinha,1841,setting_adaptive_lodo,0.03654690078844025
Santinha,1842,one_sided_025,0.012589321537545037
Santinha,1842,setting_adaptive_lodo,-0.025800188666484813
Santinha,1843,one_sided_025,0.017966386919444636
Santinha,1843,setting_adaptive_lodo,-0.011684838774512998
Santinha,1844,one_sided_025,0.005290484667190509
Santinha,1844,setting_adaptive_lodo,0.04298804496550379
Santinha,1845,one_sided_025,0.0012324582536650044
Santinha,1845,setting_adaptive_lodo,-0.011272309067218503
Santinha,1846,one_sided_025,0.009175337962677464
Santinha,1846,setting_adaptive_lodo,-0.027325664379783902
Santinha,1847,one_sided_025,0.004455983343488956
Santinha,1847,setting_adaptive_lodo,0.01973069004746951
Santinha,1848,one_sided_025,-0.004841218964025472
Santinha,1848,setting_adaptive_lodo,-0.045939684077586126
Santinha,1849,one_sided_025,0.03771967389177188
Santinha,1849,setting_adaptive_lodo,0.04391268104386538
Santinha,1850,one_sided_025,0.06078334356826722
Santinha,1850,setting_adaptive_lodo,0.03783263647533254
Santinha,1851,one_sided_025,0.02047397851639573
Santinha,1851,setting_adaptive_lodo,-0.02261656756344027
Santinha,1852,one_sided_025,0.03579455104285552
Santinha,1852,setting_adaptive_lodo,0.03342865627433492
Santinha,1853,one_sided_025,0.01687195108467643
Santinha,1853,setting_adaptive_lodo,0.017168813210356904
Santinha,1854,one_sided_025,0.014990705019457734
Santinha,1854,setting_adaptive_lodo,0.019405941385282788
Santinha,1855,one_sided_025,0.017892366319727876
Santinha,1855,setting_adaptive_lodo,0.04307235641296675
Santinha,1856,one_sided_025,0.0044756136310916406
Santinha,1856,setting_adaptive_lodo,-0.000547619470132564
Santinha,1857,one_sided_025,0.04519024143499693
Santinha,1857,setting_adaptive_lodo,0.06303528771860255
Santinha,1858,one_sided_025,-0.014630981950885595
Santinha,1858,setting_adaptive_lodo,-0.07436008274560399
Santinha,1859,one_sided_025,0.00031702948714191267
Santinha,1859,setting_adaptive_lodo,-0.021787932848772562
Santinha,1860,one_sided_025,0.04766309976542376
Santinha,1860,setting_adaptive_lodo,0.04977107205386579
Santinha,1861,one_sided_025,0.046510363190400375
Santinha,1861,setting_adaptive_lodo,0.04676792048464823
Santinha,1862,one_sided_025,0.03313586412266076
Santinha,1862,setting_adaptive_lodo,0.013946551374333692
Santinha,1863,one_sided_025,0.037150196533742935
Santinha,1863,setting_adaptive_lodo,-0.0003862449249033076
Santinha,1864,one_sided_025,0.025563389390414686
Santinha,1864,setting_adaptive_lodo,0.026340769179777367
Santinha,1865,one_sided_025,0.010607176103654074
Santinha,1865,setting_adaptive_lodo,0.059876422032142385
Santinha,1866,one_sided_025,0.029952539645689946
Santinha,1866,setting_adaptive_lodo,0.051557542847780594
Santinha,1867,one_sided_025,0.016941410615671035
Santinha,1867,setting_adaptive_lodo,-0.003438433300524811
Santinha,1868,one_sided_025,0.025966955013396645
Santinha,1868,setting_adaptive_lodo,0.0228646722742461
Santinha,1869,one_sided_025,0.02750571357646242
Santinha,1869,setting_adaptive_lodo,0.055038310188708806
Santinha,1870,one_sided_025,0.003616958369606016
Santinha,1870,setting_adaptive_lodo,0.005438855085628108
Santinha,1871,one_sided_025,0.025685044415686614
Santinha,1871,setting_adaptive_lodo,0.019170773666696908
Santinha,1872,one_sided_025,0.034311379294497166
Santinha,1872,setting_adaptive_lodo,0.034069122680410485
Santinha,1873,one_sided_025,0.010015233922649885
Santinha,1873,setting_adaptive_lodo,0.01001820602371796
Santinha,1874,one_sided_025,0.023961348709340656
Santinha,1874,setting_adaptive_lodo,0.007622869229835877
Santinha,1875,one_sided_025,0.02725379644740552
Santinha,1875,setting_adaptive_lodo,0.03959577598061351
Santinha,1876,one_sided_025,0.021833144896260814
Santinha,1876,setting_adaptive_lodo,0.009779661603337736
Santinha,1877,one_sided_025,0.006270168395169667
Santinha,1877,setting_adaptive_lodo,0.015706781322725932
Santinha,1878,one_sided_025,0.023236136283192668
Santinha,1878,setting_adaptive_lodo,0.004246306849050363
Santinha,1879,one_sided_025,0.03128385796376582
Santinha,1879,setting_adaptive_lodo,-0.03245195281030404
Santinha,1880,one_sided_025,0.026681316851073403
Santinha,1880,setting_adaptive_lodo,-0.0033804431124341283
Santinha,1881,one_sided_025,0.011651086594106429
Santinha,1881,setting_adaptive_lodo,-0.03938153484507406
Santinha,1882,one_sided_025,0.02934775906153555
Santinha,1882,setting_adaptive_lodo,0.013814956070706264
Santinha,1883,one_sided_025,-0.004500087842705711
Santinha,1883,setting_adaptive_lodo,-0.03193649629550143
Santinha,1884,one_sided_025,0.0017717744947859382
Santinha,1884,setting_adaptive_lodo,-0.01579362292036364
Santinha,1885,one_sided_025,0.027722811907252565
Santinha,1885,setting_adaptive_lodo,0.06274295052173609
Santinha,1886,one_sided_025,0.021570755002923485
Santinha,1886,setting_adaptive_lodo,-0.009257114866261913
Santinha,1887,one_sided_025,0.024355670166230192
Santinha,1887,setting_adaptive_lodo,0.03343041093981308
Santinha,1888,one_sided_025,0.03838539942890419
Santinha,1888,setting_adaptive_lodo,0.029836699809556437
Santinha,1889,one_sided_025,0.04088261173032082
Santinha,1889,setting_adaptive_lodo,0.07795196315610685
Santinha,1890,one_sided_025,0.026640273703251366
Santinha,1890,setting_adaptive_lodo,0.05771846369437671
Santinha,1891,one_sided_025,0.006824219957278936
Santinha,1891,setting_adaptive_lodo,0.00014718706832087675
Santinha,1892,one_sided_025,0.03425541523124904
Santinha,1892,setting_adaptive_lodo,-0.006441346504156356
Santinha,1893,one_sided_025,0.03259985070707116
Santinha,1893,setting_adaptive_lodo,0.0043806158227390965
Santinha,1894,one_sided_025,0.033942934739077404
Santinha,1894,setting_adaptive_lodo,0.06935661265485601
Santinha,1895,one_sided_025,0.01709177857325958
Santinha,1895,setting_adaptive_lodo,0.022133975048744398
Santinha,1896,one_sided_025,0.026381086710165105
Santinha,1896,setting_adaptive_lodo,0.018556628821466373
Santinha,1897,one_sided_025,0.048985502806810244
Santinha,1897,setting_adaptive_lodo,0.0444018434504246
Santinha,1898,one_sided_025,0.04101735886183554
Santinha,1898,setting_adaptive_lodo,0.06947572339511801
Santinha,1899,one_sided_025,-0.0051079466091832615
Santinha,1899,setting_adaptive_lodo,0.01756802093303575
Santinha,1900,one_sided_025,0.016172243301085076
Santinha,1900,setting_adaptive_lodo,0.02589428275249593
Santinha,1901,one_sided_025,0.016210126524649204
Santinha,1901,setting_adaptive_lodo,0.020759651271732182
Santinha,1902,one_sided_025,0.0390579537307109
Santinha,1902,setting_adaptive_lodo,0.0488414867959918
Santinha,1903,one_sided_025,0.012915039408818624
Santinha,1903,setting_adaptive_lodo,0.025222102184143877
Santinha,1904,one_sided_025,0.019514216064015058
Santinha,1904,setting_adaptive_lodo,0.029073451004989023
Santinha,1905,one_sided_025,0.0050888381797744575
Santinha,1905,setting_adaptive_lodo,0.0002536080451815831
Santinha,1906,one_sided_025,0.009092505485626408
Santinha,1906,setting_adaptive_lodo,-0.019231174613056477
Santinha,1907,one_sided_025,0.02483418486069547
Santinha,1907,setting_adaptive_lodo,0.04179295298468741
Santinha,1908,one_sided_025,0.025725612889576352
Santinha,1908,setting_adaptive_lodo,0.09048105846055879
Santinha,1909,one_sided_025,0.010916473131527743
Santinha,1909,setting_adaptive_lodo,0.03155949235066652
Santinha,1910,one_sided_025,0.017999289131551563
Santinha,1910,setting_adaptive_lodo,0.006103386147938358
Santinha,1911,one_sided_025,-0.0024706039301378713
Santinha,1911,setting_adaptive_lodo,0.01045738061203029
Santinha,1912,one_sided_025,0.014763238715533769
Santinha,1912,setting_adaptive_lodo,-0.022857547807736252
Santinha,1913,one_sided_025,0.01102890961817514
Santinha,1913,setting_adaptive_lodo,0.006143568691531029
Santinha,1914,one_sided_025,0.05393153225540257
Santinha,1914,setting_adaptive_lodo,0.05170404419886272
Santinha,1915,one_sided_025,0.02012879022565074
Santinha,1915,setting_adaptive_lodo,0.037520893786141485
Santinha,1916,one_sided_025,0.03252570396158237
Santinha,1916,setting_adaptive_lodo,0.06430698228722129
Santinha,1917,one_sided_025,0.022594402914240315
Santinha,1917,setting_adaptive_lodo,-0.03325684260360495
Santinha,1918,one_sided_025,0.005757362714690006
Santinha,1918,setting_adaptive_lodo,-0.02903157205731204
Santinha,1919,one_sided_025,0.024427837966932466
Santinha,1919,setting_adaptive_lodo,0.002854285013728454
Santinha,1920,one_sided_025,0.020488213571818136
Santinha,1920,setting_adaptive_lodo,0.00031928917681535093
Santinha,1921,one_sided_025,0.013632085840252894
Santinha,1921,setting_adaptive_lodo,0.045720260748076995
Santinha,1922,one_sided_025,0.029544468992297908
Santinha,1922,setting_adaptive_lodo,0.024883895739750236
Santinha,1923,one_sided_025,0.04719063413594164
Santinha,1923,setting_adaptive_lodo,0.032787766850008296
Santinha,1924,one_sided_025,0.03888662117064832
Santinha,1924,setting_adaptive_lodo,0.020794431520422173
Santinha,1925,one_sided_025,-0.0029695199660727256
Santinha,1925,setting_adaptive_lodo,-0.00170680505474239
Santinha,1926,one_sided_025,0.07021573963672013
Santinha,1926,setting_adaptive_lodo,0.104648094919465
Santinha,1927,one_sided_025,0.0031675971723540974
Santinha,1927,setting_adaptive_lodo,0.010744275813212162
Santinha,1928,one_sided_025,0.019977423711579623
Santinha,1928,setting_adaptive_lodo,0.028000193533755616
Santinha,1929,one_sided_025,0.04765116043244651
Santinha,1929,setting_adaptive_lodo,0.04322418395063347
Santinha,1930,one_sided_025,0.005047485505685498
Santinha,1930,setting_adaptive_lodo,-0.019498200000931165
Santinha,1931,one_sided_025,0.011819757632996156
Santinha,1931,setting_adaptive_lodo,0.01952215815930848
Santinha,1932,one_sided_025,0.02263435241115358
Santinha,1932,setting_adaptive_lodo,0.0026893458183473995
Santinha,1933,one_sided_025,0.016129943463333782
Santinha,1933,setting_adaptive_lodo,0.0037408629633894214
Santinha,1934,one_sided_025,-0.005266607497044301
Santinha,1934,setting_adaptive_lodo,0.006943455820389188
Santinha,1935,one_sided_025,0.05328599934594374
Santinha,1935,setting_adaptive_lodo,-0.016271265218331842
Santinha,1936,one_sided_025,0.027253070060096418
Santinha,1936,setting_adaptive_lodo,0.048424782001005084
Santinha,1937,one_sided_025,0.01529851619574411
Santinha,1937,setting_adaptive_lodo,0.0019416951409807585
Santinha,1938,one_sided_025,0.0023798995148180957
Santinha,1938,setting_adaptive_lodo,-0.03856513849972583
Santinha,1939,one_sided_025,0.028845805525768375
Santinha,1939,setting_adaptive_lodo,0.04228162930078186
Santinha,1940,one_sided_025,0.004380745544554657
Santinha,1940,setting_adaptive_lodo,-0.00890129241576429
Santinha,1941,one_sided_025,0.01849796982353051
Santinha,1941,setting_adaptive_lodo,0.01112031863127149
Santinha,1942,one_sided_025,0.03619809029827643
Santinha,1942,setting_adaptive_lodo,-0.006918776038330993
Santinha,1943,one_sided_025,0.027063865425553304
Santinha,1943,setting_adaptive_lodo,0.00078613198867096
Santinha,1944,one_sided_025,0.04128625179010777
Santinha,1944,setting_adaptive_lodo,0.040882930244948684
Santinha,1945,one_sided_025,1.1080474071542556e-05
Santinha,1945,setting_adaptive_lodo,0.0017416464146345068
Santinha,1946,one_sided_025,0.005730237438348509
Santinha,1946,setting_adaptive_lodo,-0.019125267882302815
Santinha,1947,one_sided_025,0.04042686047158432
Santinha,1947,setting_adaptive_lodo,0.052308095620579115
Santinha,1948,one_sided_025,0.010940823909879917
Santinha,1948,setting_adaptive_lodo,-0.0072253266490692955
Santinha,1949,one_sided_025,0.007864819563009558
Santinha,1949,setting_adaptive_lodo,-0.07213237446463683
Santinha,1950,one_sided_025,-0.00778924673587722
Santinha,1950,setting_adaptive_lodo,-0.040898501754208755
Santinha,1951,one_sided_025,0.016475391289902063
Santinha,1951,setting_adaptive_lodo,-0.021288381553425318
Santinha,1952,one_sided_025,0.03260209381497474
Santinha,1952,setting_adaptive_lodo,0.058393707631324426
Santinha,1953,one_sided_025,0.0336921613554248
Santinha,1953,setting_adaptive_lodo,0.06572745429769489
Santinha,1954,one_sided_025,0.008371241286587214
Santinha,1954,setting_adaptive_lodo,0.014857052991349595
Santinha,1955,one_sided_025,-0.017936653816597425
Santinha,1955,setting_adaptive_lodo,-0.051021707903839086
Santinha,1956,one_sided_025,0.004977278543046615
Santinha,1956,setting_adaptive_lodo,-0.04655891067324569
Santinha,1957,one_sided_025,0.017380331483590833
Santinha,1957,setting_adaptive_lodo,0.028606011582618066
Santinha,1958,one_sided_025,-0.004339049216404774
Santinha,1958,setting_adaptive_lodo,-0.036735646185851956
Santinha,1959,one_sided_025,0.033889476268333565
Santinha,1959,setting_adaptive_lodo,0.028884231248137077
Santinha,1960,one_sided_025,0.020497599705089964
Santinha,1960,setting_adaptive_lodo,-0.01059079597639738
Santinha,1961,one_sided_025,0.022940739372009036
Santinha,1961,setting_adaptive_lodo,0.03137786180244345
Santinha,1962,one_sided_025,0.03302717222070981
Santinha,1962,setting_adaptive_lodo,0.033540501891741084
Santinha,1963,one_sided_025,-0.009017565548160203
Santinha,1963,setting_adaptive_lodo,-0.019012728923504765
Santinha,1964,one_sided_025,-0.0044003582708741495
Santinha,1964,setting_adaptive_lodo,-0.0260742799919728
Santinha,1965,one_sided_025,0.024368587072121445
Santinha,1965,setting_adaptive_lodo,-0.008954658112367814
Santinha,1966,one_sided_025,0.02969043078311907
Santinha,1966,setting_adaptive_lodo,0.02546203075674598
Santinha,1967,one_sided_025,-2.9830507104630644e-05
Santinha,1967,setting_adaptive_lodo,-0.03211448991384108
Santinha,1968,one_sided_025,0.0005784638347331728
Santinha,1968,setting_adaptive_lodo,-0.01390489324853336
Santinha,1969,one_sided_025,0.015384169996113854
Santinha,1969,setting_adaptive_lodo,0.014104588233607301
Santinha,1970,one_sided_025,0.05611620545755783
Santinha,1970,setting_adaptive_lodo,0.035836210054108364
Santinha,1971,one_sided_025,-0.008861241775398064
Santinha,1971,setting_adaptive_lodo,-0.011908528343504005
Santinha,1972,one_sided_025,0.008486397901440608
Santinha,1972,setting_adaptive_lodo,-0.010889553000661842
Santinha,1973,one_sided_025,-0.006281875385656693
Santinha,1973,setting_adaptive_lodo,-0.03240077314631759
Santinha,1974,one_sided_025,0.021747225364220545
Santinha,1974,setting_adaptive_lodo,0.044953439592543484
Santinha,1975,one_sided_025,0.00969363341565152
Santinha,1975,setting_adaptive_lodo,0.003558872744848246
Santinha,1976,one_sided_025,0.014965854046766047
Santinha,1976,setting_adaptive_lodo,0.009402150197624361
Santinha,1977,one_sided_025,0.020937899579155837
Santinha,1977,setting_adaptive_lodo,0.02739185740336953
Santinha,1978,one_sided_025,0.008403702354837589
Santinha,1978,setting_adaptive_lodo,0.023024748989587562
Santinha,1979,one_sided_025,0.016818874009620052
Santinha,1979,setting_adaptive_lodo,-0.009718325885708187
Santinha,1980,one_sided_025,0.0039852689398368404
Santinha,1980,setting_adaptive_lodo,0.003944158253402948
Santinha,1981,one_sided_025,0.038524651162000725
Santinha,1981,setting_adaptive_lodo,0.0495016340466258
Santinha,1982,one_sided_025,0.022765994054792613
Santinha,1982,setting_adaptive_lodo,0.0293835536304643
Santinha,1983,one_sided_025,0.018545432826122643
Santinha,1983,setting_adaptive_lodo,0.0331174515263014
Santinha,1984,one_sided_025,0.013642849349779995
Santinha,1984,setting_adaptive_lodo,0.0035317691344432522
Santinha,1985,one_sided_025,0.017067868184068857
Santinha,1985,setting_adaptive_lodo,0.04555804647659993
Santinha,1986,one_sided_025,0.05068094411481479
Santinha,1986,setting_adaptive_lodo,0.05029123120912417
Santinha,1987,one_sided_025,0.02996079374956715
Santinha,1987,setting_adaptive_lodo,0.03204857794178832
Santinha,1988,one_sided_025,0.006981813324576258
Santinha,1988,setting_adaptive_lodo,-0.00689649664893488
Santinha,1989,one_sided_025,0.0005956519429683588
Santinha,1989,setting_adaptive_lodo,0.02785510320476406
Santinha,1990,one_sided_025,0.0354789429111893
Santinha,1990,setting_adaptive_lodo,0.05393800442696629
Santinha,1991,one_sided_025,0.024935580697486595
Santinha,1991,setting_adaptive_lodo,-0.041103447218270056
Santinha,1992,one_sided_025,0.000650916754645306
Santinha,1992,setting_adaptive_lodo,-0.045467868140017534
Santinha,1993,one_sided_025,0.015124330786632265
Santinha,1993,setting_adaptive_lodo,-0.00216006189842384
Santinha,1994,one_sided_025,0.014503175913551374
Santinha,1994,setting_adaptive_lodo,0.00443257522620643
Santinha,1995,one_sided_025,0.03468367269029278
Santinha,1995,setting_adaptive_lodo,0.0025439373060260895
Santinha,1996,one_sided_025,0.031728929470731776
Santinha,1996,setting_adaptive_lodo,0.04660350611913349
Santinha,1997,one_sided_025,0.021464462603283066
Santinha,1997,setting_adaptive_lodo,0.03841942786178841
Santinha,1998,one_sided_025,-0.002114549489447914
Santinha,1998,setting_adaptive_lodo,-0.0354382190322491
Santinha,1999,one_sided_025,0.0011555514578899945
Santinha,1999,setting_adaptive_lodo,-0.026467094227103916
Shifrut,0,one_sided_025,0.02077295246799249
Shifrut,0,setting_adaptive_lodo,0.02778467929368665
Shifrut,1,one_sided_025,0.009099659049774611
Shifrut,1,setting_adaptive_lodo,0.02014891421104653
Shifrut,2,one_sided_025,-0.016280395419981664
Shifrut,2,setting_adaptive_lodo,0.016226472365490185
Shifrut,3,one_sided_025,-0.011955514929956446
Shifrut,3,setting_adaptive_lodo,-0.009927815543532281
Shifrut,4,one_sided_025,0.002676685870881157
Shifrut,4,setting_adaptive_lodo,-0.006240102763754418
Shifrut,5,one_sided_025,0.008416581340641272
Shifrut,5,setting_adaptive_lodo,0.07557324933063608
Shifrut,6,one_sided_025,-0.00048888091730237
Shifrut,6,setting_adaptive_lodo,0.005690937267940455
Shifrut,7,one_sided_025,0.019588080581199374
Shifrut,7,setting_adaptive_lodo,0.059534630125802956
Shifrut,8,one_sided_025,0.021457432332638526
Shifrut,8,setting_adaptive_lodo,0.06980772078687697
Shifrut,9,one_sided_025,0.013491927822369867
Shifrut,9,setting_adaptive_lodo,0.006907688856830976
Shifrut,10,one_sided_025,0.014133360733661782
Shifrut,10,setting_adaptive_lodo,0.01157783121058642
Shifrut,11,one_sided_025,-0.0025159564492207576
Shifrut,11,setting_adaptive_lodo,0.0403679346957144
Shifrut,12,one_sided_025,-0.0022546778459392736
Shifrut,12,setting_adaptive_lodo,0.008571682681955753
Shifrut,13,one_sided_025,0.0074044293145487106
Shifrut,13,setting_adaptive_lodo,0.034978375189490735
Shifrut,14,one_sided_025,0.015060304815913805
Shifrut,14,setting_adaptive_lodo,0.03334617672426793
Shifrut,15,one_sided_025,0.021694875192142443
Shifrut,15,setting_adaptive_lodo,0.0322128926892096
Shifrut,16,one_sided_025,-0.011620777316679737
Shifrut,16,setting_adaptive_lodo,0.040457889696501714
Shifrut,17,one_sided_025,0.005711706543897799
Shifrut,17,setting_adaptive_lodo,0.006890375776980706
Shifrut,18,one_sided_025,0.014197763030543598
