scope,replicate,rho_safeconf,rho_magnitude,rho_disagreement,partial_safeconf_given_magnitude,utility_safeconf,utility_magnitude,delta_utility_safeconf_minus_magnitude,delta_rho_safeconf_minus_magnitude,mean_delta_family_centroid_minus_control,mean_delta_family_centroid_minus_official_general,mean_delta_family_centroid_minus_source
pooled,4667,0.34059518703888986,0.598436265425783,0.17044768335796456,0.20275351249034382,0.25400521807343995,0.5878989222462747,-0.33389370417283476,-0.25784107838689313,-0.007834883890719482,-0.0027198190922961027,-0.0031829545915322585
pooled,4668,0.44791499837743065,0.6275387949775619,0.3167615990391576,0.29390587124544837,0.37128964756627414,0.6256829783684769,-0.2543933308022027,-0.17962379660013128,-0.008731315957041613,-0.002755130735710528,-0.003336551133017264
pooled,4669,0.31643082658686955,0.6084396790315955,0.24807558266993976,0.22186261564793983,0.24105574240338112,0.5600103758923421,-0.318954633488961,-0.2920088524447259,-0.008456997700494089,-0.0027979778566704647,-0.003190631241788118
pooled,4670,0.41229696437715985,0.5916152913557743,0.24431714057768733,0.25488682952027514,0.307469020572861,0.5650376892432174,-0.2575686686703564,-0.17931832697861444,-0.008272551883840329,-0.0025510747330544873,-0.0029770831708488795
pooled,4671,0.3949118020765888,0.6115128571008469,0.23888782085562804,0.2094221606119351,0.2959480562617978,0.6213431281003814,-0.32539507183858357,-0.21660105502425808,-0.008532041942944248,-0.0024715443669416615,-0.0029346057000206234
pooled,4672,0.41496355605746466,0.6151295001370491,0.25656914167348754,0.2556661803322446,0.31691850331639787,0.5594595724464542,-0.2425410691300563,-0.2001659440795845,-0.008463187539481646,-0.002638252889237833,-0.002760280700131832
pooled,4673,0.4283859765244185,0.6082961200021973,0.2530580800620418,0.2641640706539091,0.31935183242754184,0.601533269178668,-0.28218143675112617,-0.17991014347777884,-0.008522642091731652,-0.002571817526296159,-0.0030047890018525853
pooled,4674,0.39769434437808515,0.6510404617340706,0.2216782645517109,0.2106393312185773,0.3484340738971766,0.6603250187493191,-0.3118909448521425,-0.25334611735598545,-0.008389468728543762,-0.002639718630850788,-0.0030998602923257377
pooled,4675,0.43896920764418373,0.6293357123732224,0.26700638348478234,0.2993995256708191,0.35425734342664594,0.5596493342394714,-0.20539199081282544,-0.19036650472903865,-0.008989590761964714,-0.002456748337447286,-0.002551441604496841
pooled,4676,0.3870705328077474,0.600266265401292,0.2060390751982009,0.25080162922617383,0.3189113459099805,0.5311640623606879,-0.21225271645070742,-0.21319573259354463,-0.008924125032842914,-0.0026339733627889473,-0.003087799526146281
pooled,4677,0.413464492992865,0.6090698660230849,0.27125734585254097,0.25158572289583014,0.32396260526667753,0.5921348786043076,-0.26817227333763005,-0.1956053730302199,-0.007602395613314429,-0.002767082494951069,-0.003077480996042854
pooled,4678,0.3996064683037014,0.6284919043165025,0.22626818978664054,0.25724031686377014,0.3032713521425341,0.5971813382790058,-0.2939099861364717,-0.2288854360128011,-0.00885689903300859,-0.00268110170676079,-0.002811121639461635
pooled,4679,0.4424655010495634,0.6248991311614782,0.2914248455633779,0.2639156388783628,0.37049190121831205,0.6166969684519267,-0.24620506723361463,-0.18243363011191482,-0.00871433460294928,-0.002774756526463461,-0.003166250688388437
pooled,4680,0.41394523520386756,0.6390802104994756,0.27887141826526834,0.2564875021020488,0.3232636066124956,0.6198396122238906,-0.296576005611395,-0.22513497529560805,-0.00814791602162218,-0.0026542142919452083,-0.002971450985825142
pooled,4681,0.418848554416829,0.6130501564040297,0.23862911802641323,0.2534976628042368,0.2819618786288096,0.5890616475416132,-0.30709976891280355,-0.1942016019872007,-0.008722132101249624,-0.0025205894332039104,-0.0029589845076433614
pooled,4682,0.4274173289963679,0.6125777362209334,0.22980036706342777,0.25412688671610956,0.31580540733062995,0.5622138280230654,-0.24640842069243546,-0.18516040722456545,-0.008402984929979535,-0.0025100225370420777,-0.002917532686421461
pooled,4683,0.4075538597108637,0.6221067712848833,0.2766305737019858,0.2666540930747613,0.2645415740082142,0.6490810101614681,-0.3845394361532539,-0.21455291157401962,-0.0087212240905252,-0.002671778013756693,-0.0029547075692856768
pooled,4684,0.4308195625808295,0.6343219131710747,0.28892860158512607,0.2801113122572577,0.36567135686733143,0.5875753590912488,-0.22190400222391737,-0.20350235059024518,-0.007861903257499664,-0.0026385170469427613,-0.002846555950923056
pooled,4685,0.45240637873577033,0.6194614266840438,0.2513814648466731,0.27083375142613714,0.3609658863444794,0.6214752899178765,-0.2605094035733971,-0.16705504794827347,-0.00822530510391476,-0.002409072529070373,-0.0024861538982485372
pooled,4686,0.39961409539973614,0.6137904412119259,0.23801564100915212,0.2605229732858165,0.29694849341423224,0.5853899773876444,-0.2884414839734122,-0.2141763458121898,-0.008457249231245606,-0.002698303892706834,-0.0029434366204551332
pooled,4687,0.4352352893178801,0.6283198087562507,0.25785079008819606,0.278552051633667,0.2825487925763599,0.6045535307786339,-0.32200473820227404,-0.19308451943837063,-0.00925393348965329,-0.0025425737747699416,-0.0026160602574260105
pooled,4688,0.40237999151280074,0.6096610556370413,0.25149327392260296,0.24284780160417296,0.3000502269837841,0.6210075606434768,-0.32095733365969276,-0.20728106412424058,-0.009107386059046693,-0.0025195496714833375,-0.0028557511747563822
pooled,4689,0.38996104988511104,0.6090289831229705,0.23319115261386272,0.23038420649580635,0.27129078708923104,0.5654423555882825,-0.29415156849905144,-0.21906793323785945,-0.008444300808688836,-0.0027769116601498844,-0.0031333369266894786
pooled,4690,0.36829237688536565,0.6304765254701942,0.23602680332047443,0.22056111008362664,0.25634745392780706,0.629184237815196,-0.3728367838873889,-0.2621841485848285,-0.008592626445767625,-0.002768391403728073,-0.0030662921290350157
pooled,4691,0.41073458140506947,0.6178948155517292,0.23641049054440763,0.24978191382076803,0.2768867414095613,0.5874220943678424,-0.3105353529582811,-0.20716023414665974,-0.00802517174622286,-0.002613525940084003,-0.0030301680740969458
pooled,4692,0.38294625614638766,0.6297950021457175,0.23032766171609476,0.243949725761841,0.30790696325985856,0.6045924622453522,-0.2966854989854937,-0.24684874599932982,-0.009099476950285366,-0.002505528028689553,-0.0027056204683807796
pooled,4693,0.33497212170153046,0.5818276508208504,0.20582948767140707,0.2148438450333874,0.23631201453894984,0.5565982610097054,-0.3202862464707556,-0.24685552911931996,-0.007829782119633465,-0.0026477407704400178,-0.0030258461781567988
pooled,4694,0.421739559979688,0.6346634295937505,0.2554220669499604,0.2080789625003104,0.3439883474931255,0.6139278516743285,-0.269939504181203,-0.21292386961406257,-0.00867410617029185,-0.00242659651013151,-0.002828322124874312
pooled,4695,0.4225241067556569,0.6441526522617567,0.24834115334417875,0.2692826187438822,0.32719546486556517,0.6309841855548559,-0.30378872068929075,-0.22162854550609978,-0.009159037335815067,-0.0025139144713263537,-0.0028085455840445453
pooled,4696,0.4568554387629041,0.6433173267398294,0.2328286662458256,0.2902546279371334,0.40492967636568666,0.598287040776528,-0.19335736441084128,-0.18646188797692537,-0.008875944865046252,-0.002614323763660794,-0.002840393147869136
pooled,4697,0.3976778118507876,0.6006380642399152,0.22735501471143593,0.2592750444614581,0.3221260017161675,0.5715311624692038,-0.24940516075303626,-0.20296025238912757,-0.008510888589069043,-0.002690932206696253,-0.003143971865706001
pooled,4698,0.4031029063299964,0.5895882621384382,0.17973027105561348,0.2608684518002624,0.31567638075195353,0.5687832849671115,-0.25310690421515797,-0.18648535580844178,-0.008850551643599372,-0.0025331633590517286,-0.0027377415699541096
pooled,4699,0.48034572159056776,0.6254890875751734,0.2547676193902695,0.29187485173507355,0.370038534631558,0.6130340041780794,-0.2429954695465214,-0.14514336598460564,-0.009113319240686415,-0.002362039219396268,-0.0026998678385188176
pooled,4700,0.41273238368854875,0.600020267461408,0.20163500053208736,0.26864407528542134,0.33056455497339565,0.567611738352039,-0.2370471833786434,-0.18728788377285926,-0.008761604936849281,-0.002625643162501619,-0.0028304870651100216
pooled,4701,0.43282085806471654,0.6122209254287642,0.27270937135408896,0.26759087578157487,0.3601646942287866,0.614744484865199,-0.25457979063641234,-0.17940006736404762,-0.008123428679216345,-0.002573033160550449,-0.002871645877186074
pooled,4702,0.40344692622759,0.5802394854124784,0.30039444023604983,0.2667407362996827,0.34436704115575695,0.5578855749940231,-0.2135185338382662,-0.1767925591848884,-0.008479831565552653,-0.0025395593498817883,-0.002864343109654447
pooled,4703,0.4050675935968135,0.6371855257376917,0.2404619073430255,0.2306219763566683,0.3368020531411406,0.65516987458375,-0.3183678214426094,-0.23211793214087822,-0.008585449698887812,-0.0027595594505798503,-0.0029247479907234713
pooled,4704,0.41060058199802746,0.6094991441188682,0.2158745936230961,0.24160021083589067,0.2735969658996898,0.5762049855238238,-0.30260801962413403,-0.19889856212084073,-0.008565617963171783,-0.002562904122597615,-0.0028846677707117714
pooled,4705,0.4276450406864784,0.6673984628232392,0.24413901166279733,0.24961667735727674,0.30874665078361724,0.6289764778938034,-0.32022982711018616,-0.23975342213676082,-0.008565920656150718,-0.0024600799951827426,-0.002741395915443736
pooled,4706,0.3902572526842301,0.6011481361657467,0.23442659592293874,0.2210030184447231,0.2894111563390188,0.5764530259081349,-0.28704186956911604,-0.21089088348151658,-0.008563558532694443,-0.0025621340499897218,-0.003043202632424928
pooled,4707,0.42196381936833016,0.6120489567529022,0.2356448824481843,0.2761122880071151,0.39546054531582986,0.5850733637944555,-0.18961281847862566,-0.190085137384572,-0.008979855114799958,-0.002495644838322859,-0.002856828771484953
pooled,4708,0.3683869448777971,0.6243961119633596,0.19471231125495478,0.20454163943807535,0.22699799248979793,0.6221734117792835,-0.39517541928948563,-0.25600916708556254,-0.008820213481584998,-0.0025609015794007648,-0.0028407520310432797
pooled,4709,0.3441796675405317,0.650181862654791,0.22776976251877906,0.1883294387006749,0.290616374554901,0.6309229550136264,-0.34030658045872536,-0.30600219511425936,-0.009096002244368167,-0.0026567727979621807,-0.0027995085374556044
pooled,4710,0.40779896085327705,0.5889074145821431,0.275993244061574,0.2574655602093132,0.3767358829290212,0.609635009794105,-0.2328991268650838,-0.18110845372886608,-0.008880441270833307,-0.0024250650091928207,-0.002839274335237759
pooled,4711,0.3915884163750876,0.6235113386174561,0.22372183915467525,0.2336353936930298,0.3505521797597944,0.564721460619185,-0.21416928085939063,-0.2319229222423685,-0.008564042966845762,-0.00261592839992855,-0.0029502280549512784
pooled,4712,0.4095619906468604,0.605742990430385,0.23034799322238492,0.2611345652222723,0.3183037000897589,0.5960977083648274,-0.27779400827506856,-0.19618099978352466,-0.00869011174524069,-0.0026351811686590805,-0.00323351360409508
pooled,4713,0.35682210937683023,0.589701135611062,0.23673139984606306,0.2182944764211977,0.26609009111318144,0.5443290288188168,-0.2782389377056354,-0.23287902623423173,-0.00949096883831905,-0.0024693789529527453,-0.0028732812702743035
pooled,4714,0.43962808894461164,0.6305943768495703,0.23916395291760079,0.2880171935330223,0.30803141373415777,0.6083479081681804,-0.30031649443402264,-0.19096628790495868,-0.008151706129048714,-0.0026449616868831926,-0.002909234167222535
pooled,4715,0.41691786415776144,0.6383552905689206,0.21940772221429927,0.26409605908509326,0.2903835663744424,0.5964074984169652,-0.30602393204252276,-0.22143742641115916,-0.008552835436437227,-0.0025866252309442463,-0.0027141434495707908
pooled,4716,0.37917267523851367,0.5998534027463326,0.20765946235844163,0.22480446341747296,0.27391441921886783,0.6057169257743127,-0.33180250655544485,-0.22068072750781892,-0.008639428541235143,-0.002661177094927347,-0.0031265284982280165
pooled,4717,0.40608611922580407,0.6028248483829063,0.25940765187199255,0.2435446810713561,0.3341208178075054,0.576225585153824,-0.24210476734631864,-0.19673872915710222,-0.008999786367349862,-0.002532011946530379,-0.0027509247905736552
pooled,4718,0.4276736245617494,0.6521514475277613,0.2723384835484791,0.23538562268702384,0.30760996068540053,0.6186749218619225,-0.311064961176522,-0.22447782296601193,-0.00924849508898181,-0.002564649432175279,-0.002794915726495798
pooled,4719,0.403021622622712,0.6446443573306416,0.23525424643968396,0.22900289834651477,0.3267232972752416,0.6483106789042729,-0.3215873816290313,-0.2416227347079296,-0.00851353223512533,-0.002635250740736568,-0.002903903456761136
pooled,4720,0.3958952463585451,0.5828449336765078,0.23840708127374013,0.26500523293155187,0.30654314337644395,0.5992756472582298,-0.29273250388178584,-0.1869496873179627,-0.008356865824161336,-0.002614473689284575,-0.0029011304021031204
pooled,4721,0.33769438733059426,0.6209702254465783,0.21134321887898277,0.22053636140628424,0.27917431348786453,0.632218638324894,-0.35304432483702947,-0.28327583811598406,-0.00866248432534232,-0.0026603381415826522,-0.00309808818405886
pooled,4722,0.4265427489949635,0.6040538563023656,0.25842786476305024,0.2731333683898017,0.29186710243838804,0.537547299517403,-0.24568019707901495,-0.1775111073074021,-0.008696571581377842,-0.0026655897592745216,-0.00299448952313632
pooled,4723,0.4111650518249584,0.6350991299891801,0.301482652308222,0.28546962749491445,0.35759024655993904,0.5998668965957017,-0.24227665003576265,-0.22393407816422167,-0.008278811141975359,-0.0026605955727417364,-0.00294039726266678
pooled,4724,0.3696507348525612,0.6388526066652663,0.16669784675831675,0.1934624569397612,0.2751315559763049,0.6238088640259575,-0.3486773080496526,-0.2692018718127051,-0.009706592660059783,-0.0025718884067499285,-0.0027942650491520255
pooled,4725,0.4260527180108143,0.6238427676554336,0.24626574526559786,0.2531899324875419,0.3594503475382185,0.6211351637770983,-0.26168481623887985,-0.19779004964461927,-0.00953942605638621,-0.0024886519018519175,-0.002629561946331931
pooled,4726,0.4148040158538663,0.5961495307413331,0.27014699815505905,0.2873612866012659,0.30592809013968003,0.562889158751048,-0.2569610686113679,-0.18134551488746686,-0.00912378105977906,-0.0025020179207922164,-0.0028267471691849743
pooled,4727,0.40309653491833364,0.6089371962442357,0.21850269646083137,0.24065432650892973,0.3202886007011918,0.5948279463544984,-0.2745393456533066,-0.20584066132590206,-0.009009197050579785,-0.002515626637186688,-0.0028810950870086396
pooled,4728,0.45655517110228266,0.6291425301064871,0.2614984088329158,0.2900703810338468,0.40856927678146804,0.6339211763907889,-0.2253518996093209,-0.17258735900420447,-0.009063251686583436,-0.002623012913386568,-0.00287392413723714
pooled,4729,0.36209256999933576,0.5895523603550114,0.19282094167904354,0.19725548559506167,0.26698089008321374,0.6112005592342681,-0.34421966915105434,-0.2274597903556756,-0.008785271528762371,-0.0025840055928043003,-0.0030404794580994243
pooled,4730,0.40920750622957486,0.5739098538767836,0.20996848430117465,0.29684223138649396,0.31657745300867984,0.5841932726617819,-0.26761581965310205,-0.16470234764720876,-0.008199885657453006,-0.0025874205429592223,-0.002673656005941618
pooled,4731,0.4191564807193024,0.6183147311530457,0.22933605800422568,0.27797395459604574,0.36161712974770127,0.597316480890642,-0.23569935114294077,-0.1991582504337433,-0.008846143970701954,-0.002575996329762172,-0.00286527813467358
pooled,4732,0.4433529277872743,0.6506248460943308,0.26099616490575456,0.27136201186164466,0.36417977910393057,0.6238796400032923,-0.25969986089936176,-0.2072719183070565,-0.009053635499301093,-0.0025687608378828046,-0.0029469986244576173
pooled,4733,0.41136121296026046,0.5870879429410907,0.26188698876120803,0.2766182306783147,0.30532483166644936,0.5796795486536078,-0.27435471698715846,-0.17572672998083022,-0.008739406144862131,-0.0025617961023228046,-0.002788345805137283
