task_id,target,condition,analysis_stratum,seed,seed_centroid_rmse
jurkat::GNL3+ctrl,jurkat,GNL3+ctrl,primary_ge30,1,0.0803017205328396
jurkat::GNL3+ctrl,jurkat,GNL3+ctrl,primary_ge30,2,0.07930207287224782
jurkat::GNL3+ctrl,jurkat,GNL3+ctrl,primary_ge30,3,0.0804376747559854
jurkat::GNL3+ctrl,jurkat,GNL3+ctrl,primary_ge30,4,0.08021988621165181
jurkat::GNL3L+ctrl,jurkat,GNL3L+ctrl,primary_ge30,1,0.05938794120300072
jurkat::GNL3L+ctrl,jurkat,GNL3L+ctrl,primary_ge30,2,0.05969596417805078
jurkat::GNL3L+ctrl,jurkat,GNL3L+ctrl,primary_ge30,3,0.05986272786633446
jurkat::GNL3L+ctrl,jurkat,GNL3L+ctrl,primary_ge30,4,0.059875104670166636
jurkat::GPN1+ctrl,jurkat,GPN1+ctrl,primary_ge30,1,0.06351236531882104
jurkat::GPN1+ctrl,jurkat,GPN1+ctrl,primary_ge30,2,0.06369925611384171
jurkat::GPN1+ctrl,jurkat,GPN1+ctrl,primary_ge30,3,0.06397150991643161
jurkat::GPN1+ctrl,jurkat,GPN1+ctrl,primary_ge30,4,0.06380744764706678
jurkat::GPN2+ctrl,jurkat,GPN2+ctrl,primary_ge30,1,0.051170893833850054
jurkat::GPN2+ctrl,jurkat,GPN2+ctrl,primary_ge30,2,0.05109416256699775
jurkat::GPN2+ctrl,jurkat,GPN2+ctrl,primary_ge30,3,0.05125032745169359
jurkat::GPN2+ctrl,jurkat,GPN2+ctrl,primary_ge30,4,0.050853162923409474
jurkat::GPN3+ctrl,jurkat,GPN3+ctrl,primary_ge30,1,0.0445802783171108
jurkat::GPN3+ctrl,jurkat,GPN3+ctrl,primary_ge30,2,0.04447027621552152
jurkat::GPN3+ctrl,jurkat,GPN3+ctrl,primary_ge30,3,0.04475440112082682
jurkat::GPN3+ctrl,jurkat,GPN3+ctrl,primary_ge30,4,0.044345257668409375
jurkat::GRSF1+ctrl,jurkat,GRSF1+ctrl,primary_ge30,1,0.034877054654963505
jurkat::GRSF1+ctrl,jurkat,GRSF1+ctrl,primary_ge30,2,0.03498703356332009
jurkat::GRSF1+ctrl,jurkat,GRSF1+ctrl,primary_ge30,3,0.0346195779837236
jurkat::GRSF1+ctrl,jurkat,GRSF1+ctrl,primary_ge30,4,0.03566403788213282
jurkat::GTF2B+ctrl,jurkat,GTF2B+ctrl,primary_ge30,1,0.06084766679493348
jurkat::GTF2B+ctrl,jurkat,GTF2B+ctrl,primary_ge30,2,0.06096580418283848
jurkat::GTF2B+ctrl,jurkat,GTF2B+ctrl,primary_ge30,3,0.06134823051398467
jurkat::GTF2B+ctrl,jurkat,GTF2B+ctrl,primary_ge30,4,0.0605887696347333
jurkat::GTF2E1+ctrl,jurkat,GTF2E1+ctrl,primary_ge30,1,0.047315735459067344
jurkat::GTF2E1+ctrl,jurkat,GTF2E1+ctrl,primary_ge30,2,0.04743389188234063
jurkat::GTF2E1+ctrl,jurkat,GTF2E1+ctrl,primary_ge30,3,0.04697045869218237
jurkat::GTF2E1+ctrl,jurkat,GTF2E1+ctrl,primary_ge30,4,0.04746880441368764
jurkat::GTF2F2+ctrl,jurkat,GTF2F2+ctrl,primary_ge30,1,0.05356603491523439
jurkat::GTF2F2+ctrl,jurkat,GTF2F2+ctrl,primary_ge30,2,0.05301909198151338
jurkat::GTF2F2+ctrl,jurkat,GTF2F2+ctrl,primary_ge30,3,0.05391707928667444
jurkat::GTF2F2+ctrl,jurkat,GTF2F2+ctrl,primary_ge30,4,0.05297551702758174
jurkat::HARS2+ctrl,jurkat,HARS2+ctrl,sensitivity_10_29,1,0.07539064672121025
jurkat::HARS2+ctrl,jurkat,HARS2+ctrl,sensitivity_10_29,2,0.07505167189805505
jurkat::HARS2+ctrl,jurkat,HARS2+ctrl,sensitivity_10_29,3,0.07578517868470046
jurkat::HARS2+ctrl,jurkat,HARS2+ctrl,sensitivity_10_29,4,0.0751360571405029
jurkat::HAUS5+ctrl,jurkat,HAUS5+ctrl,sensitivity_10_29,1,0.06333186283303965
jurkat::HAUS5+ctrl,jurkat,HAUS5+ctrl,sensitivity_10_29,2,0.06306390900427586
jurkat::HAUS5+ctrl,jurkat,HAUS5+ctrl,sensitivity_10_29,3,0.06308381209195368
jurkat::HAUS5+ctrl,jurkat,HAUS5+ctrl,sensitivity_10_29,4,0.06310508199457077
jurkat::HBS1L+ctrl,jurkat,HBS1L+ctrl,primary_ge30,1,0.056578339759133164
jurkat::HBS1L+ctrl,jurkat,HBS1L+ctrl,primary_ge30,2,0.05723505099577493
jurkat::HBS1L+ctrl,jurkat,HBS1L+ctrl,primary_ge30,3,0.05628150579301771
jurkat::HBS1L+ctrl,jurkat,HBS1L+ctrl,primary_ge30,4,0.05746400750132047
jurkat::HEATR1+ctrl,jurkat,HEATR1+ctrl,primary_ge30,1,0.06956843431673913
jurkat::HEATR1+ctrl,jurkat,HEATR1+ctrl,primary_ge30,2,0.07010923017403096
jurkat::HEATR1+ctrl,jurkat,HEATR1+ctrl,primary_ge30,3,0.07040153798576163
jurkat::HEATR1+ctrl,jurkat,HEATR1+ctrl,primary_ge30,4,0.06987923527469599
jurkat::HGS+ctrl,jurkat,HGS+ctrl,sensitivity_10_29,1,0.07398820427912442
jurkat::HGS+ctrl,jurkat,HGS+ctrl,sensitivity_10_29,2,0.07403586544969747
jurkat::HGS+ctrl,jurkat,HGS+ctrl,sensitivity_10_29,3,0.07422210267604963
jurkat::HGS+ctrl,jurkat,HGS+ctrl,sensitivity_10_29,4,0.07385370775684837
jurkat::HMGCS1+ctrl,jurkat,HMGCS1+ctrl,primary_ge30,1,0.05507690678585982
jurkat::HMGCS1+ctrl,jurkat,HMGCS1+ctrl,primary_ge30,2,0.05477238903685822
jurkat::HMGCS1+ctrl,jurkat,HMGCS1+ctrl,primary_ge30,3,0.055108824581713824
jurkat::HMGCS1+ctrl,jurkat,HMGCS1+ctrl,primary_ge30,4,0.05496649906652393
jurkat::HNRNPH1+ctrl,jurkat,HNRNPH1+ctrl,primary_ge30,1,0.05510889721173753
jurkat::HNRNPH1+ctrl,jurkat,HNRNPH1+ctrl,primary_ge30,2,0.055318763534901304
jurkat::HNRNPH1+ctrl,jurkat,HNRNPH1+ctrl,primary_ge30,3,0.0563414708267105
jurkat::HNRNPH1+ctrl,jurkat,HNRNPH1+ctrl,primary_ge30,4,0.05502224141233928
jurkat::HNRNPM+ctrl,jurkat,HNRNPM+ctrl,primary_ge30,1,0.04668446476376904
jurkat::HNRNPM+ctrl,jurkat,HNRNPM+ctrl,primary_ge30,2,0.04631251602048927
jurkat::HNRNPM+ctrl,jurkat,HNRNPM+ctrl,primary_ge30,3,0.045807318016904165
jurkat::HNRNPM+ctrl,jurkat,HNRNPM+ctrl,primary_ge30,4,0.04732043356465214
jurkat::HSCB+ctrl,jurkat,HSCB+ctrl,primary_ge30,1,0.055749232722853585
jurkat::HSCB+ctrl,jurkat,HSCB+ctrl,primary_ge30,2,0.055114273294772
jurkat::HSCB+ctrl,jurkat,HSCB+ctrl,primary_ge30,3,0.05514403007633092
jurkat::HSCB+ctrl,jurkat,HSCB+ctrl,primary_ge30,4,0.05581664705863428
jurkat::HSPA9+ctrl,jurkat,HSPA9+ctrl,primary_ge30,1,0.10379032396505802
jurkat::HSPA9+ctrl,jurkat,HSPA9+ctrl,primary_ge30,2,0.10324518658830942
jurkat::HSPA9+ctrl,jurkat,HSPA9+ctrl,primary_ge30,3,0.10231443264881257
jurkat::HSPA9+ctrl,jurkat,HSPA9+ctrl,primary_ge30,4,0.1029212899316818
jurkat::HSPE1+ctrl,jurkat,HSPE1+ctrl,primary_ge30,1,0.06600661180898636
jurkat::HSPE1+ctrl,jurkat,HSPE1+ctrl,primary_ge30,2,0.06720425263168428
jurkat::HSPE1+ctrl,jurkat,HSPE1+ctrl,primary_ge30,3,0.06563470345471242
jurkat::HSPE1+ctrl,jurkat,HSPE1+ctrl,primary_ge30,4,0.06769299005984349
jurkat::IARS+ctrl,jurkat,IARS+ctrl,primary_ge30,1,0.06446722342591545
jurkat::IARS+ctrl,jurkat,IARS+ctrl,primary_ge30,2,0.06495125032351687
jurkat::IARS+ctrl,jurkat,IARS+ctrl,primary_ge30,3,0.06488903661355765
jurkat::IARS+ctrl,jurkat,IARS+ctrl,primary_ge30,4,0.06380635363087805
jurkat::ICE1+ctrl,jurkat,ICE1+ctrl,primary_ge30,1,0.08016988484850124
jurkat::ICE1+ctrl,jurkat,ICE1+ctrl,primary_ge30,2,0.0802548814603432
jurkat::ICE1+ctrl,jurkat,ICE1+ctrl,primary_ge30,3,0.08021076724871055
jurkat::ICE1+ctrl,jurkat,ICE1+ctrl,primary_ge30,4,0.07981604016180363
jurkat::IGBP1+ctrl,jurkat,IGBP1+ctrl,primary_ge30,1,0.051186715106171135
jurkat::IGBP1+ctrl,jurkat,IGBP1+ctrl,primary_ge30,2,0.05106123932402358
jurkat::IGBP1+ctrl,jurkat,IGBP1+ctrl,primary_ge30,3,0.05039536853521847
jurkat::IGBP1+ctrl,jurkat,IGBP1+ctrl,primary_ge30,4,0.05144166930790151
jurkat::ILF2+ctrl,jurkat,ILF2+ctrl,primary_ge30,1,0.0521635382734417
jurkat::ILF2+ctrl,jurkat,ILF2+ctrl,primary_ge30,2,0.05159471720088603
jurkat::ILF2+ctrl,jurkat,ILF2+ctrl,primary_ge30,3,0.05179131615081413
jurkat::ILF2+ctrl,jurkat,ILF2+ctrl,primary_ge30,4,0.05173859589008316
jurkat::IMPDH2+ctrl,jurkat,IMPDH2+ctrl,primary_ge30,1,0.04050975205513127
jurkat::IMPDH2+ctrl,jurkat,IMPDH2+ctrl,primary_ge30,2,0.041529390513751784
jurkat::IMPDH2+ctrl,jurkat,IMPDH2+ctrl,primary_ge30,3,0.041441381929150777
jurkat::IMPDH2+ctrl,jurkat,IMPDH2+ctrl,primary_ge30,4,0.04122898015734814
jurkat::INO80B+ctrl,jurkat,INO80B+ctrl,primary_ge30,1,0.04197982925276683
jurkat::INO80B+ctrl,jurkat,INO80B+ctrl,primary_ge30,2,0.042535070970829716
jurkat::INO80B+ctrl,jurkat,INO80B+ctrl,primary_ge30,3,0.04270832501106603
jurkat::INO80B+ctrl,jurkat,INO80B+ctrl,primary_ge30,4,0.042128896209370145
jurkat::INTS3+ctrl,jurkat,INTS3+ctrl,primary_ge30,1,0.047200842042545724
jurkat::INTS3+ctrl,jurkat,INTS3+ctrl,primary_ge30,2,0.047057172446457046
jurkat::INTS3+ctrl,jurkat,INTS3+ctrl,primary_ge30,3,0.04680104783223684
jurkat::INTS3+ctrl,jurkat,INTS3+ctrl,primary_ge30,4,0.04759077550526518
jurkat::INTS4+ctrl,jurkat,INTS4+ctrl,primary_ge30,1,0.05638030882448715
jurkat::INTS4+ctrl,jurkat,INTS4+ctrl,primary_ge30,2,0.05545043979141649
jurkat::INTS4+ctrl,jurkat,INTS4+ctrl,primary_ge30,3,0.0555653782387701
jurkat::INTS4+ctrl,jurkat,INTS4+ctrl,primary_ge30,4,0.055638533542308126
jurkat::INTS9+ctrl,jurkat,INTS9+ctrl,primary_ge30,1,0.042864278249816604
jurkat::INTS9+ctrl,jurkat,INTS9+ctrl,primary_ge30,2,0.04280118779521906
jurkat::INTS9+ctrl,jurkat,INTS9+ctrl,primary_ge30,3,0.04312654375710042
jurkat::INTS9+ctrl,jurkat,INTS9+ctrl,primary_ge30,4,0.042365576757687595
jurkat::IPO9+ctrl,jurkat,IPO9+ctrl,primary_ge30,1,0.03448929590150137
jurkat::IPO9+ctrl,jurkat,IPO9+ctrl,primary_ge30,2,0.03451532158004112
jurkat::IPO9+ctrl,jurkat,IPO9+ctrl,primary_ge30,3,0.034738688881178335
jurkat::IPO9+ctrl,jurkat,IPO9+ctrl,primary_ge30,4,0.0345442388889568
jurkat::ISG20L2+ctrl,jurkat,ISG20L2+ctrl,primary_ge30,1,0.06753706294166964
jurkat::ISG20L2+ctrl,jurkat,ISG20L2+ctrl,primary_ge30,2,0.06792884482065947
jurkat::ISG20L2+ctrl,jurkat,ISG20L2+ctrl,primary_ge30,3,0.06831405831628326
jurkat::ISG20L2+ctrl,jurkat,ISG20L2+ctrl,primary_ge30,4,0.0683277013637614
jurkat::KANSL1+ctrl,jurkat,KANSL1+ctrl,primary_ge30,1,0.05091231153257559
jurkat::KANSL1+ctrl,jurkat,KANSL1+ctrl,primary_ge30,2,0.050832557996792226
jurkat::KANSL1+ctrl,jurkat,KANSL1+ctrl,primary_ge30,3,0.05052155522548203
jurkat::KANSL1+ctrl,jurkat,KANSL1+ctrl,primary_ge30,4,0.05030143563780785
jurkat::KARS+ctrl,jurkat,KARS+ctrl,primary_ge30,1,0.05113686503744238
jurkat::KARS+ctrl,jurkat,KARS+ctrl,primary_ge30,2,0.05155132948224841
jurkat::KARS+ctrl,jurkat,KARS+ctrl,primary_ge30,3,0.05193626531677925
jurkat::KARS+ctrl,jurkat,KARS+ctrl,primary_ge30,4,0.05094140346412494
jurkat::KAT8+ctrl,jurkat,KAT8+ctrl,primary_ge30,1,0.0430620937068764
jurkat::KAT8+ctrl,jurkat,KAT8+ctrl,primary_ge30,2,0.041950502417646814
jurkat::KAT8+ctrl,jurkat,KAT8+ctrl,primary_ge30,3,0.04192167522208185
jurkat::KAT8+ctrl,jurkat,KAT8+ctrl,primary_ge30,4,0.042807438512497346
jurkat::KIF20A+ctrl,jurkat,KIF20A+ctrl,primary_ge30,1,0.052489372632790396
jurkat::KIF20A+ctrl,jurkat,KIF20A+ctrl,primary_ge30,2,0.053131062409660174
jurkat::KIF20A+ctrl,jurkat,KIF20A+ctrl,primary_ge30,3,0.052242139860771676
jurkat::KIF20A+ctrl,jurkat,KIF20A+ctrl,primary_ge30,4,0.05221975797674931
jurkat::KRI1+ctrl,jurkat,KRI1+ctrl,primary_ge30,1,0.05199704640987375
jurkat::KRI1+ctrl,jurkat,KRI1+ctrl,primary_ge30,2,0.05184360288770552
jurkat::KRI1+ctrl,jurkat,KRI1+ctrl,primary_ge30,3,0.05223217603695361
jurkat::KRI1+ctrl,jurkat,KRI1+ctrl,primary_ge30,4,0.05244514897098327
jurkat::KRR1+ctrl,jurkat,KRR1+ctrl,primary_ge30,1,0.047861077526335755
jurkat::KRR1+ctrl,jurkat,KRR1+ctrl,primary_ge30,2,0.0477979992677669
jurkat::KRR1+ctrl,jurkat,KRR1+ctrl,primary_ge30,3,0.048776925469975155
jurkat::KRR1+ctrl,jurkat,KRR1+ctrl,primary_ge30,4,0.04868736701326547
jurkat::LAS1L+ctrl,jurkat,LAS1L+ctrl,primary_ge30,1,0.06894430586357748
jurkat::LAS1L+ctrl,jurkat,LAS1L+ctrl,primary_ge30,2,0.06798277369816548
jurkat::LAS1L+ctrl,jurkat,LAS1L+ctrl,primary_ge30,3,0.06919049264454566
jurkat::LAS1L+ctrl,jurkat,LAS1L+ctrl,primary_ge30,4,0.06902132344166502
jurkat::LETM1+ctrl,jurkat,LETM1+ctrl,primary_ge30,1,0.04175740966963926
jurkat::LETM1+ctrl,jurkat,LETM1+ctrl,primary_ge30,2,0.04176733410506994
jurkat::LETM1+ctrl,jurkat,LETM1+ctrl,primary_ge30,3,0.040938622360014776
jurkat::LETM1+ctrl,jurkat,LETM1+ctrl,primary_ge30,4,0.04098013891880657
jurkat::LSG1+ctrl,jurkat,LSG1+ctrl,primary_ge30,1,0.06260936239318433
jurkat::LSG1+ctrl,jurkat,LSG1+ctrl,primary_ge30,2,0.0625992062452051
jurkat::LSG1+ctrl,jurkat,LSG1+ctrl,primary_ge30,3,0.06232582493861023
jurkat::LSG1+ctrl,jurkat,LSG1+ctrl,primary_ge30,4,0.06358037661525193
jurkat::LSM3+ctrl,jurkat,LSM3+ctrl,primary_ge30,1,0.049536871482749524
jurkat::LSM3+ctrl,jurkat,LSM3+ctrl,primary_ge30,2,0.04994566194165655
jurkat::LSM3+ctrl,jurkat,LSM3+ctrl,primary_ge30,3,0.050182871570350285
jurkat::LSM3+ctrl,jurkat,LSM3+ctrl,primary_ge30,4,0.050137880731720735
jurkat::LSM4+ctrl,jurkat,LSM4+ctrl,primary_ge30,1,0.0680468139348769
jurkat::LSM4+ctrl,jurkat,LSM4+ctrl,primary_ge30,2,0.06839958499068365
jurkat::LSM4+ctrl,jurkat,LSM4+ctrl,primary_ge30,3,0.06837851134726217
jurkat::LSM4+ctrl,jurkat,LSM4+ctrl,primary_ge30,4,0.06874918695074814
jurkat::LSM5+ctrl,jurkat,LSM5+ctrl,primary_ge30,1,0.04409844661445585
jurkat::LSM5+ctrl,jurkat,LSM5+ctrl,primary_ge30,2,0.044051914668458536
jurkat::LSM5+ctrl,jurkat,LSM5+ctrl,primary_ge30,3,0.04383780882878713
jurkat::LSM5+ctrl,jurkat,LSM5+ctrl,primary_ge30,4,0.044131558026982924
jurkat::LSM6+ctrl,jurkat,LSM6+ctrl,primary_ge30,1,0.05828680828721805
jurkat::LSM6+ctrl,jurkat,LSM6+ctrl,primary_ge30,2,0.05880496290283746
jurkat::LSM6+ctrl,jurkat,LSM6+ctrl,primary_ge30,3,0.05858405119455156
jurkat::LSM6+ctrl,jurkat,LSM6+ctrl,primary_ge30,4,0.058148743671220506
jurkat::LSM7+ctrl,jurkat,LSM7+ctrl,primary_ge30,1,0.04988703289758965
jurkat::LSM7+ctrl,jurkat,LSM7+ctrl,primary_ge30,2,0.05016847406601394
jurkat::LSM7+ctrl,jurkat,LSM7+ctrl,primary_ge30,3,0.05016228047650832
jurkat::LSM7+ctrl,jurkat,LSM7+ctrl,primary_ge30,4,0.04985320658091311
jurkat::MAD2L1+ctrl,jurkat,MAD2L1+ctrl,primary_ge30,1,0.05731893935649086
jurkat::MAD2L1+ctrl,jurkat,MAD2L1+ctrl,primary_ge30,2,0.05699599649605151
jurkat::MAD2L1+ctrl,jurkat,MAD2L1+ctrl,primary_ge30,3,0.056924766029591616
jurkat::MAD2L1+ctrl,jurkat,MAD2L1+ctrl,primary_ge30,4,0.05699358884235794
jurkat::MAK16+ctrl,jurkat,MAK16+ctrl,primary_ge30,1,0.06728501870491727
jurkat::MAK16+ctrl,jurkat,MAK16+ctrl,primary_ge30,2,0.06828431811861477
jurkat::MAK16+ctrl,jurkat,MAK16+ctrl,primary_ge30,3,0.06810110555519595
jurkat::MAK16+ctrl,jurkat,MAK16+ctrl,primary_ge30,4,0.06790460668365329
jurkat::MARS+ctrl,jurkat,MARS+ctrl,primary_ge30,1,0.05691053724024919
jurkat::MARS+ctrl,jurkat,MARS+ctrl,primary_ge30,2,0.05620858214956226
jurkat::MARS+ctrl,jurkat,MARS+ctrl,primary_ge30,3,0.05630625647064793
jurkat::MARS+ctrl,jurkat,MARS+ctrl,primary_ge30,4,0.056146023876389346
jurkat::MAX+ctrl,jurkat,MAX+ctrl,primary_ge30,1,0.06265190262590044
jurkat::MAX+ctrl,jurkat,MAX+ctrl,primary_ge30,2,0.06213378691332992
jurkat::MAX+ctrl,jurkat,MAX+ctrl,primary_ge30,3,0.06204893259719417
jurkat::MAX+ctrl,jurkat,MAX+ctrl,primary_ge30,4,0.06187581644575446
jurkat::MCM2+ctrl,jurkat,MCM2+ctrl,primary_ge30,1,0.04468687951509758
jurkat::MCM2+ctrl,jurkat,MCM2+ctrl,primary_ge30,2,0.04497623456548004
jurkat::MCM2+ctrl,jurkat,MCM2+ctrl,primary_ge30,3,0.044911305116920125
jurkat::MCM2+ctrl,jurkat,MCM2+ctrl,primary_ge30,4,0.045298807582306935
jurkat::MCM3+ctrl,jurkat,MCM3+ctrl,primary_ge30,1,0.0503010324922938
jurkat::MCM3+ctrl,jurkat,MCM3+ctrl,primary_ge30,2,0.05077741965658989
jurkat::MCM3+ctrl,jurkat,MCM3+ctrl,primary_ge30,3,0.04993217214197479
jurkat::MCM3+ctrl,jurkat,MCM3+ctrl,primary_ge30,4,0.05106187446288447
jurkat::MCM3AP+ctrl,jurkat,MCM3AP+ctrl,sensitivity_10_29,1,0.0761758431634838
jurkat::MCM3AP+ctrl,jurkat,MCM3AP+ctrl,sensitivity_10_29,2,0.07574788311203234
jurkat::MCM3AP+ctrl,jurkat,MCM3AP+ctrl,sensitivity_10_29,3,0.0770306214126228
jurkat::MCM3AP+ctrl,jurkat,MCM3AP+ctrl,sensitivity_10_29,4,0.07539447469851844
jurkat::MCM4+ctrl,jurkat,MCM4+ctrl,primary_ge30,1,0.05447481723999718
jurkat::MCM4+ctrl,jurkat,MCM4+ctrl,primary_ge30,2,0.05446301508848321
jurkat::MCM4+ctrl,jurkat,MCM4+ctrl,primary_ge30,3,0.05459932472207489
jurkat::MCM4+ctrl,jurkat,MCM4+ctrl,primary_ge30,4,0.05455373110193093
jurkat::MCM6+ctrl,jurkat,MCM6+ctrl,primary_ge30,1,0.056669851817127394
jurkat::MCM6+ctrl,jurkat,MCM6+ctrl,primary_ge30,2,0.05623719348408257
jurkat::MCM6+ctrl,jurkat,MCM6+ctrl,primary_ge30,3,0.05730981786006809
jurkat::MCM6+ctrl,jurkat,MCM6+ctrl,primary_ge30,4,0.05720578791472892
jurkat::MED4+ctrl,jurkat,MED4+ctrl,primary_ge30,1,0.06646851242984143
jurkat::MED4+ctrl,jurkat,MED4+ctrl,primary_ge30,2,0.06753757735455052
jurkat::MED4+ctrl,jurkat,MED4+ctrl,primary_ge30,3,0.06682333307048859
jurkat::MED4+ctrl,jurkat,MED4+ctrl,primary_ge30,4,0.06621848369722244
jurkat::MED10+ctrl,jurkat,MED10+ctrl,primary_ge30,1,0.07871169370002794
jurkat::MED10+ctrl,jurkat,MED10+ctrl,primary_ge30,2,0.07794722946561522
jurkat::MED10+ctrl,jurkat,MED10+ctrl,primary_ge30,3,0.07819457913896523
jurkat::MED10+ctrl,jurkat,MED10+ctrl,primary_ge30,4,0.0784017636525999
jurkat::MED11+ctrl,jurkat,MED11+ctrl,primary_ge30,1,0.07124972184873085
jurkat::MED11+ctrl,jurkat,MED11+ctrl,primary_ge30,2,0.07132686208387534
jurkat::MED11+ctrl,jurkat,MED11+ctrl,primary_ge30,3,0.07127580038439767
jurkat::MED11+ctrl,jurkat,MED11+ctrl,primary_ge30,4,0.07126765824327778
jurkat::MED17+ctrl,jurkat,MED17+ctrl,primary_ge30,1,0.09116866378609124
jurkat::MED17+ctrl,jurkat,MED17+ctrl,primary_ge30,2,0.09161937145127094
jurkat::MED17+ctrl,jurkat,MED17+ctrl,primary_ge30,3,0.09152539973083816
jurkat::MED17+ctrl,jurkat,MED17+ctrl,primary_ge30,4,0.0916013924078586
jurkat::MED19+ctrl,jurkat,MED19+ctrl,primary_ge30,1,0.05000548139693821
jurkat::MED19+ctrl,jurkat,MED19+ctrl,primary_ge30,2,0.050018010643666934
jurkat::MED19+ctrl,jurkat,MED19+ctrl,primary_ge30,3,0.05000793991626256
jurkat::MED19+ctrl,jurkat,MED19+ctrl,primary_ge30,4,0.0494119100003189
jurkat::MED22+ctrl,jurkat,MED22+ctrl,primary_ge30,1,0.0724249362165465
jurkat::MED22+ctrl,jurkat,MED22+ctrl,primary_ge30,2,0.07245391626389691
jurkat::MED22+ctrl,jurkat,MED22+ctrl,primary_ge30,3,0.07316510970674325
jurkat::MED22+ctrl,jurkat,MED22+ctrl,primary_ge30,4,0.07228593691191965
jurkat::MED26+ctrl,jurkat,MED26+ctrl,primary_ge30,1,0.04213186510846306
jurkat::MED26+ctrl,jurkat,MED26+ctrl,primary_ge30,2,0.04293748877645446
jurkat::MED26+ctrl,jurkat,MED26+ctrl,primary_ge30,3,0.04210733537086709
jurkat::MED26+ctrl,jurkat,MED26+ctrl,primary_ge30,4,0.04251580957100761
jurkat::MED28+ctrl,jurkat,MED28+ctrl,primary_ge30,1,0.07497117210386779
jurkat::MED28+ctrl,jurkat,MED28+ctrl,primary_ge30,2,0.07305841953471666
jurkat::MED28+ctrl,jurkat,MED28+ctrl,primary_ge30,3,0.07511072503357448
jurkat::MED28+ctrl,jurkat,MED28+ctrl,primary_ge30,4,0.07529318883170134
jurkat::MED29+ctrl,jurkat,MED29+ctrl,primary_ge30,1,0.07785903828010321
jurkat::MED29+ctrl,jurkat,MED29+ctrl,primary_ge30,2,0.073472420582257
jurkat::MED29+ctrl,jurkat,MED29+ctrl,primary_ge30,3,0.0737854431085627
jurkat::MED29+ctrl,jurkat,MED29+ctrl,primary_ge30,4,0.07262965514155645
jurkat::MED30+ctrl,jurkat,MED30+ctrl,primary_ge30,1,0.08308494866680566
jurkat::MED30+ctrl,jurkat,MED30+ctrl,primary_ge30,2,0.08331575353898195
jurkat::MED30+ctrl,jurkat,MED30+ctrl,primary_ge30,3,0.08332546941896801
jurkat::MED30+ctrl,jurkat,MED30+ctrl,primary_ge30,4,0.08388434817408513
jurkat::METAP2+ctrl,jurkat,METAP2+ctrl,primary_ge30,1,0.04332333166243067
jurkat::METAP2+ctrl,jurkat,METAP2+ctrl,primary_ge30,2,0.04258008351926508
jurkat::METAP2+ctrl,jurkat,METAP2+ctrl,primary_ge30,3,0.042354743897388046
jurkat::METAP2+ctrl,jurkat,METAP2+ctrl,primary_ge30,4,0.04163772116309287
jurkat::MICOS10+ctrl,jurkat,MICOS10+ctrl,primary_ge30,1,0.02615353348835124
jurkat::MICOS10+ctrl,jurkat,MICOS10+ctrl,primary_ge30,2,0.02586836219178272
jurkat::MICOS10+ctrl,jurkat,MICOS10+ctrl,primary_ge30,3,0.02548198803538977
jurkat::MICOS10+ctrl,jurkat,MICOS10+ctrl,primary_ge30,4,0.025707844168283034
jurkat::MIOS+ctrl,jurkat,MIOS+ctrl,primary_ge30,1,0.03937558979872265
jurkat::MIOS+ctrl,jurkat,MIOS+ctrl,primary_ge30,2,0.039380132875159644
jurkat::MIOS+ctrl,jurkat,MIOS+ctrl,primary_ge30,3,0.03885262474345357
jurkat::MIOS+ctrl,jurkat,MIOS+ctrl,primary_ge30,4,0.039520840278395704
jurkat::MNAT1+ctrl,jurkat,MNAT1+ctrl,primary_ge30,1,0.04293427751021926
jurkat::MNAT1+ctrl,jurkat,MNAT1+ctrl,primary_ge30,2,0.042723407906418466
jurkat::MNAT1+ctrl,jurkat,MNAT1+ctrl,primary_ge30,3,0.043038627331453014
jurkat::MNAT1+ctrl,jurkat,MNAT1+ctrl,primary_ge30,4,0.04231883549713981
jurkat::MPHOSPH10+ctrl,jurkat,MPHOSPH10+ctrl,primary_ge30,1,0.05672388359760547
jurkat::MPHOSPH10+ctrl,jurkat,MPHOSPH10+ctrl,primary_ge30,2,0.056326574671145595
jurkat::MPHOSPH10+ctrl,jurkat,MPHOSPH10+ctrl,primary_ge30,3,0.0566627292220819
jurkat::MPHOSPH10+ctrl,jurkat,MPHOSPH10+ctrl,primary_ge30,4,0.0560089387203262
jurkat::MRGBP+ctrl,jurkat,MRGBP+ctrl,primary_ge30,1,0.04473640287741965
jurkat::MRGBP+ctrl,jurkat,MRGBP+ctrl,primary_ge30,2,0.04579081837075319
jurkat::MRGBP+ctrl,jurkat,MRGBP+ctrl,primary_ge30,3,0.04547738210545392
jurkat::MRGBP+ctrl,jurkat,MRGBP+ctrl,primary_ge30,4,0.04594466986797476
jurkat::MRPL3+ctrl,jurkat,MRPL3+ctrl,primary_ge30,1,0.032082450323753293
jurkat::MRPL3+ctrl,jurkat,MRPL3+ctrl,primary_ge30,2,0.03179522497930175
jurkat::MRPL3+ctrl,jurkat,MRPL3+ctrl,primary_ge30,3,0.03205220886125353
jurkat::MRPL3+ctrl,jurkat,MRPL3+ctrl,primary_ge30,4,0.03218960661113882
jurkat::MRPL13+ctrl,jurkat,MRPL13+ctrl,primary_ge30,1,0.047897031744916725
