target,seed_index,budget,n_calibration_genes,n_evaluation_tasks,method,utility_20,spearman
jurkat,10,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,10,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,10,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,11,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,11,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,11,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,11,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,11,0.01,4,85,ridge_no_history,8.126734526679613e-16,
jurkat,11,0.01,4,85,ridge_with_history,-0.007399112314246488,0.07440269711328606
jurkat,11,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,11,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,11,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,11,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,11,0.05,17,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,11,0.05,17,85,ridge_with_history,0.8695923487623786,0.7559116669923782
jurkat,11,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,11,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,11,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,11,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,11,0.1,34,85,ridge_no_history,0.7912900065401577,0.6935313660347859
jurkat,11,0.1,34,85,ridge_with_history,0.8296824874461737,0.7738714090287278
jurkat,11,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,11,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,11,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,11,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,11,0.2,68,85,ridge_no_history,0.7912900065401577,0.6974008207934337
jurkat,11,0.2,68,85,ridge_with_history,0.7697416116226435,0.7493257768223568
jurkat,11,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,11,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,11,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,11,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,11,0.5,168,85,ridge_no_history,0.7986224858118315,0.7079538792261091
jurkat,11,0.5,168,85,ridge_with_history,0.7543828234289717,0.7447918702364666
jurkat,11,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,11,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,11,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,11,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,11,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,11,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,12,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,12,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,12,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,12,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,12,0.01,4,85,ridge_no_history,0.7986224858118315,0.7079147938245066
jurkat,12,0.01,4,85,ridge_with_history,0.7431408893580751,0.7635137776040648
jurkat,12,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,12,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,12,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,12,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,12,0.05,17,85,ridge_no_history,0.7986224858118315,0.7078561657221029
jurkat,12,0.05,17,85,ridge_with_history,0.8010724035352395,0.7470001954270081
jurkat,12,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,12,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,12,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,12,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,12,0.1,34,85,ridge_no_history,0.8471374904184594,0.7010357631424663
jurkat,12,0.1,34,85,ridge_with_history,0.8729340847885578,0.7444401016220442
jurkat,12,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,12,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,12,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,12,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,12,0.2,68,85,ridge_no_history,0.8175738060750138,0.7001172562048076
jurkat,12,0.2,68,85,ridge_with_history,0.8955698594332648,0.7444596443228455
jurkat,12,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,12,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,12,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,12,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,12,0.5,168,85,ridge_no_history,0.7986224858118315,0.7079147938245066
jurkat,12,0.5,168,85,ridge_with_history,0.7931089004585552,0.7468047684189955
jurkat,12,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,12,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,12,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,12,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,12,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,12,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,13,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,13,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,13,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,13,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,13,0.01,4,85,ridge_no_history,0.3438361958951694,0.4425640023451241
jurkat,13,0.01,4,85,ridge_with_history,0.6316697927093123,0.7099667774086379
jurkat,13,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,13,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,13,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,13,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,13,0.05,17,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,13,0.05,17,85,ridge_with_history,0.8729340847885578,0.7502833691616182
jurkat,13,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,13,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,13,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,13,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,13,0.1,34,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,13,0.1,34,85,ridge_with_history,0.8199664727351682,0.7464725425053743
jurkat,13,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,13,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,13,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,13,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,13,0.2,68,85,ridge_no_history,0.7986224858118315,0.7059605237443816
jurkat,13,0.2,68,85,ridge_with_history,0.8488802793269965,0.7621457885479774
jurkat,13,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,13,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,13,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,13,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,13,0.5,168,85,ridge_no_history,0.7986224858118315,0.709204612077389
jurkat,13,0.5,168,85,ridge_with_history,0.8488802793269965,0.761579050224741
jurkat,13,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,13,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,13,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,13,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,13,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,13,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,14,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,14,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,14,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,14,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,14,0.01,4,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,14,0.01,4,85,ridge_with_history,0.8332686611187342,0.7519835841313269
jurkat,14,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,14,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,14,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,14,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,14,0.05,17,85,ridge_no_history,0.8175738060750138,0.7085597029509478
jurkat,14,0.05,17,85,ridge_with_history,0.82624450468229,0.7703537228845027
jurkat,14,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,14,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,14,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,14,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,14,0.1,34,85,ridge_no_history,0.7986224858118315,0.7018956419777213
jurkat,14,0.1,34,85,ridge_with_history,0.8296824874461737,0.7757084229040454
jurkat,14,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,14,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,14,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,14,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,14,0.2,68,85,ridge_no_history,0.7986224858118315,0.7094782098886065
jurkat,14,0.2,68,85,ridge_with_history,0.8219897746477431,0.7586281024037522
jurkat,14,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,14,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,14,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,14,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,14,0.5,168,85,ridge_no_history,0.7986224858118315,0.7088528434629666
jurkat,14,0.5,168,85,ridge_with_history,0.7931089004585552,0.7545827633378932
jurkat,14,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,14,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,14,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,14,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,14,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,14,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,15,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,15,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,15,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,15,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,15,0.01,4,85,ridge_no_history,0.7986224858118315,0.7050420168067227
jurkat,15,0.01,4,85,ridge_with_history,0.7543828234289717,0.7304866132499512
jurkat,15,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,15,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,15,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,15,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,15,0.05,17,85,ridge_no_history,0.7986224858118315,0.7014070744576901
jurkat,15,0.05,17,85,ridge_with_history,0.8488802793269965,0.7702950947820988
jurkat,15,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,15,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,15,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,15,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,15,0.1,34,85,ridge_no_history,0.7986224858118315,0.7039476255618526
jurkat,15,0.1,34,85,ridge_with_history,0.801822742007448,0.7775258940785617
jurkat,15,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,15,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,15,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,15,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,15,0.2,68,85,ridge_no_history,0.7986224858118315,0.7015047879616962
jurkat,15,0.2,68,85,ridge_with_history,0.801822742007448,0.7810631229235881
jurkat,15,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,15,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,15,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,15,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,15,0.5,168,85,ridge_no_history,0.7986224858118315,0.7091459839749854
jurkat,15,0.5,168,85,ridge_with_history,0.7931089004585552,0.7612468243111197
jurkat,15,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,15,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,15,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,15,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,15,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,15,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
