shard,row_group,n_rows,selected_samples_present
train-02060-of-03388.parquet,1,1000,smp_2559
train-02061-of-03388.parquet,4,1000,smp_2613
train-02061-of-03388.parquet,5,1000,smp_2613
train-02061-of-03388.parquet,6,1000,smp_2613
train-02061-of-03388.parquet,7,1000,smp_2616
train-02061-of-03388.parquet,8,1000,smp_2616
train-02061-of-03388.parquet,9,1000,smp_2618
train-02061-of-03388.parquet,10,1000,smp_2618
train-02061-of-03388.parquet,14,1000,smp_2625
train-02061-of-03388.parquet,15,1000,smp_2625
train-02061-of-03388.parquet,16,1000,smp_2628
train-02061-of-03388.parquet,17,1000,smp_2628
train-02061-of-03388.parquet,21,1000,smp_2637
train-02061-of-03388.parquet,22,1000,smp_2637;smp_2638
train-02061-of-03388.parquet,23,1000,smp_2638;smp_2639
train-02061-of-03388.parquet,24,1000,smp_2639
train-02061-of-03388.parquet,25,1000,smp_2639
train-02061-of-03388.parquet,27,1000,smp_2643
train-02061-of-03388.parquet,28,224,smp_2643
train-02062-of-03388.parquet,0,1000,smp_2643
train-02062-of-03388.parquet,1,1000,smp_2645;smp_2646
train-02062-of-03388.parquet,2,1000,smp_2552;smp_2646
train-02062-of-03388.parquet,3,1000,smp_2552
train-02062-of-03388.parquet,4,1000,smp_2552;smp_2553
train-02062-of-03388.parquet,5,1000,smp_2553;smp_2554
train-02062-of-03388.parquet,6,1000,smp_2554;smp_2555
train-02062-of-03388.parquet,7,1000,smp_2555;smp_2556
train-02062-of-03388.parquet,8,1000,smp_2556;smp_2557
train-02062-of-03388.parquet,9,1000,smp_2557;smp_2558
train-02062-of-03388.parquet,10,1000,smp_2558;smp_2559
train-02062-of-03388.parquet,11,1000,smp_2559
train-02063-of-03388.parquet,15,1000,smp_2613
train-02063-of-03388.parquet,16,1000,smp_2613
train-02063-of-03388.parquet,18,1000,smp_2616
train-02063-of-03388.parquet,19,1000,smp_2616;smp_2618
train-02063-of-03388.parquet,20,1000,smp_2618
train-02063-of-03388.parquet,24,1000,smp_2625
train-02063-of-03388.parquet,25,1000,smp_2625
train-02063-of-03388.parquet,27,1000,smp_2628
train-02064-of-03388.parquet,3,1000,smp_2637
train-02064-of-03388.parquet,4,1000,smp_2637
train-02064-of-03388.parquet,5,1000,smp_2637;smp_2638
train-02064-of-03388.parquet,6,1000,smp_2638;smp_2639
train-02064-of-03388.parquet,7,1000,smp_2639
train-02064-of-03388.parquet,9,1000,smp_2643
train-02064-of-03388.parquet,10,1000,smp_2643
train-02064-of-03388.parquet,11,1000,smp_2643;smp_2645
train-02064-of-03388.parquet,12,1000,smp_2645;smp_2646
train-02064-of-03388.parquet,13,1000,smp_2552
train-02064-of-03388.parquet,14,1000,smp_2552;smp_2553
train-02064-of-03388.parquet,15,1000,smp_2553;smp_2554
train-02064-of-03388.parquet,16,1000,smp_2554
train-02064-of-03388.parquet,17,1000,smp_2554;smp_2555
train-02064-of-03388.parquet,18,1000,smp_2555;smp_2556
train-02064-of-03388.parquet,19,1000,smp_2556;smp_2557
train-02064-of-03388.parquet,20,1000,smp_2557;smp_2558
train-02064-of-03388.parquet,21,1000,smp_2558;smp_2559
train-02064-of-03388.parquet,22,1000,smp_2559
train-02065-of-03388.parquet,23,1000,smp_2613
train-02065-of-03388.parquet,24,1000,smp_2613
train-02065-of-03388.parquet,25,1000,smp_2613
train-02065-of-03388.parquet,26,1000,smp_2616
train-02065-of-03388.parquet,27,1000,smp_2616
train-02065-of-03388.parquet,28,224,smp_2618
train-02066-of-03388.parquet,0,1000,smp_2618
train-02066-of-03388.parquet,4,1000,smp_2625
train-02066-of-03388.parquet,5,1000,smp_2625
train-02066-of-03388.parquet,7,1000,smp_2628
train-02066-of-03388.parquet,11,1000,smp_2637
train-02066-of-03388.parquet,12,1000,smp_2637;smp_2638
train-02066-of-03388.parquet,13,1000,smp_2638
train-02066-of-03388.parquet,14,1000,smp_2638;smp_2639
train-02066-of-03388.parquet,15,1000,smp_2639
train-02066-of-03388.parquet,17,1000,smp_2643
train-02066-of-03388.parquet,18,1000,smp_2643
train-02066-of-03388.parquet,19,1000,smp_2645;smp_2646
train-02066-of-03388.parquet,20,1000,smp_2646
train-02066-of-03388.parquet,21,1000,smp_2552
train-02066-of-03388.parquet,22,1000,smp_2552;smp_2553
train-02066-of-03388.parquet,23,1000,smp_2553;smp_2554
train-02066-of-03388.parquet,24,1000,smp_2554;smp_2555
train-02066-of-03388.parquet,25,1000,smp_2555;smp_2556
train-02066-of-03388.parquet,26,1000,smp_2556;smp_2557
train-02066-of-03388.parquet,27,1000,smp_2557;smp_2558
train-02066-of-03388.parquet,28,224,smp_2558
train-02067-of-03388.parquet,0,1000,smp_2558;smp_2559
train-02067-of-03388.parquet,1,1000,smp_2559
train-02068-of-03388.parquet,2,1000,smp_2613
train-02068-of-03388.parquet,3,1000,smp_2613
train-02068-of-03388.parquet,5,1000,smp_2616
train-02068-of-03388.parquet,6,1000,smp_2616;smp_2618
train-02068-of-03388.parquet,7,1000,smp_2618
train-02068-of-03388.parquet,11,1000,smp_2625
train-02068-of-03388.parquet,12,1000,smp_2625
train-02068-of-03388.parquet,13,1000,smp_2628
train-02068-of-03388.parquet,14,1000,smp_2628
train-02068-of-03388.parquet,18,1000,smp_2637
train-02068-of-03388.parquet,19,1000,smp_2637;smp_2638
train-02068-of-03388.parquet,20,1000,smp_2638
train-02068-of-03388.parquet,21,1000,smp_2638;smp_2639
train-02068-of-03388.parquet,22,1000,smp_2639
train-02068-of-03388.parquet,24,1000,smp_2643
train-02068-of-03388.parquet,25,1000,smp_2643
train-02068-of-03388.parquet,26,1000,smp_2645;smp_2646
train-02068-of-03388.parquet,27,1000,smp_2552;smp_2646
train-02068-of-03388.parquet,28,224,smp_2552
train-02069-of-03388.parquet,0,1000,smp_2552;smp_2553
train-02069-of-03388.parquet,1,1000,smp_2553
train-02069-of-03388.parquet,2,1000,smp_2553;smp_2554
train-02069-of-03388.parquet,3,1000,smp_2554;smp_2555
train-02069-of-03388.parquet,4,1000,smp_2555;smp_2556
train-02069-of-03388.parquet,5,1000,smp_2556;smp_2557
train-02069-of-03388.parquet,6,1000,smp_2557;smp_2558
train-02069-of-03388.parquet,7,1000,smp_2558;smp_2559
train-02069-of-03388.parquet,8,1000,smp_2559
train-02070-of-03388.parquet,12,1000,smp_2613
train-02070-of-03388.parquet,13,1000,smp_2613
train-02070-of-03388.parquet,15,1000,smp_2616
train-02070-of-03388.parquet,16,1000,smp_2616;smp_2618
train-02070-of-03388.parquet,17,1000,smp_2618
train-02070-of-03388.parquet,22,1000,smp_2625
train-02070-of-03388.parquet,24,1000,smp_2628
train-02070-of-03388.parquet,25,1000,smp_2628
train-02071-of-03388.parquet,1,1000,smp_2637
train-02071-of-03388.parquet,2,1000,smp_2637;smp_2638
train-02071-of-03388.parquet,3,1000,smp_2638;smp_2639
train-02071-of-03388.parquet,4,1000,smp_2639
train-02071-of-03388.parquet,6,1000,smp_2643
train-02071-of-03388.parquet,7,1000,smp_2643
train-02071-of-03388.parquet,8,1000,smp_2643;smp_2645
train-02071-of-03388.parquet,9,1000,smp_2645;smp_2646
train-02071-of-03388.parquet,10,1000,smp_2552;smp_2646
train-02071-of-03388.parquet,11,1000,smp_2552;smp_2553
train-02071-of-03388.parquet,12,1000,smp_2553
train-02071-of-03388.parquet,13,1000,smp_2553;smp_2554
train-02071-of-03388.parquet,14,1000,smp_2554;smp_2555
train-02071-of-03388.parquet,15,1000,smp_2555;smp_2556
train-02071-of-03388.parquet,16,1000,smp_2556;smp_2557
train-02071-of-03388.parquet,17,1000,smp_2557;smp_2558
train-02071-of-03388.parquet,18,1000,smp_2558;smp_2559
train-02071-of-03388.parquet,19,1000,smp_2559
train-02072-of-03388.parquet,21,1000,smp_2613
train-02072-of-03388.parquet,22,1000,smp_2613
train-02072-of-03388.parquet,24,1000,smp_2616
train-02072-of-03388.parquet,25,1000,smp_2618
train-02072-of-03388.parquet,26,1000,smp_2618
train-02073-of-03388.parquet,2,1000,smp_2625
train-02073-of-03388.parquet,3,1000,smp_2625
train-02073-of-03388.parquet,4,1000,smp_2628
train-02073-of-03388.parquet,5,1000,smp_2628
train-02073-of-03388.parquet,9,1000,smp_2637
train-02073-of-03388.parquet,10,1000,smp_2637;smp_2638
train-02073-of-03388.parquet,11,1000,smp_2638;smp_2639
train-02073-of-03388.parquet,12,1000,smp_2639
train-02073-of-03388.parquet,13,1000,smp_2639
train-02073-of-03388.parquet,15,1000,smp_2643
train-02073-of-03388.parquet,16,1000,smp_2643
train-02073-of-03388.parquet,17,1000,smp_2645;smp_2646
train-02073-of-03388.parquet,18,1000,smp_2552;smp_2646
train-02073-of-03388.parquet,19,1000,smp_2552
train-02073-of-03388.parquet,20,1000,smp_2552;smp_2553
train-02073-of-03388.parquet,21,1000,smp_2553;smp_2554
train-02073-of-03388.parquet,22,1000,smp_2554;smp_2555
train-02073-of-03388.parquet,23,1000,smp_2555;smp_2556
train-02073-of-03388.parquet,24,1000,smp_2556;smp_2557
train-02073-of-03388.parquet,25,1000,smp_2557;smp_2558
train-02073-of-03388.parquet,26,1000,smp_2558;smp_2559
train-02073-of-03388.parquet,27,1000,smp_2559
train-02075-of-03388.parquet,2,1000,smp_2613
train-02075-of-03388.parquet,3,1000,smp_2613
train-02075-of-03388.parquet,4,1000,smp_2613
train-02075-of-03388.parquet,5,1000,smp_2616
train-02075-of-03388.parquet,6,1000,smp_2616
train-02075-of-03388.parquet,7,1000,smp_2618
train-02075-of-03388.parquet,8,1000,smp_2618
train-02075-of-03388.parquet,12,1000,smp_2625
train-02075-of-03388.parquet,13,1000,smp_2625
train-02075-of-03388.parquet,14,1000,smp_2628
train-02075-of-03388.parquet,15,1000,smp_2628
train-02075-of-03388.parquet,19,1000,smp_2637
train-02075-of-03388.parquet,20,1000,smp_2637;smp_2638
train-02075-of-03388.parquet,21,1000,smp_2638;smp_2639
train-02075-of-03388.parquet,22,1000,smp_2639
train-02075-of-03388.parquet,23,1000,smp_2639
train-02075-of-03388.parquet,25,1000,smp_2643
train-02075-of-03388.parquet,26,1000,smp_2643
train-02075-of-03388.parquet,27,1000,smp_2645;smp_2646
train-02075-of-03388.parquet,28,224,smp_2646
train-02076-of-03388.parquet,0,1000,smp_2552;smp_2646
train-02076-of-03388.parquet,1,1000,smp_2552
train-02076-of-03388.parquet,2,1000,smp_2552;smp_2553
train-02076-of-03388.parquet,3,1000,smp_2553;smp_2554
train-02076-of-03388.parquet,4,1000,smp_2554;smp_2555
train-02076-of-03388.parquet,5,1000,smp_2555;smp_2556
train-02076-of-03388.parquet,6,1000,smp_2556;smp_2557
train-02076-of-03388.parquet,7,1000,smp_2557;smp_2558
train-02076-of-03388.parquet,8,1000,smp_2558;smp_2559
train-02076-of-03388.parquet,9,1000,smp_2559
train-02077-of-03388.parquet,11,1000,smp_2613
train-02077-of-03388.parquet,12,1000,smp_2613
train-02077-of-03388.parquet,13,1000,smp_2616
train-02077-of-03388.parquet,14,1000,smp_2616
train-02077-of-03388.parquet,15,1000,smp_2618
train-02077-of-03388.parquet,16,1000,smp_2618
train-02077-of-03388.parquet,20,1000,smp_2625
train-02077-of-03388.parquet,21,1000,smp_2625
train-02077-of-03388.parquet,22,1000,smp_2628
train-02077-of-03388.parquet,23,1000,smp_2628
train-02077-of-03388.parquet,27,1000,smp_2637
train-02077-of-03388.parquet,28,224,smp_2637
train-02078-of-03388.parquet,0,1000,smp_2637;smp_2638
train-02078-of-03388.parquet,1,1000,smp_2638;smp_2639
train-02078-of-03388.parquet,2,1000,smp_2639
train-02078-of-03388.parquet,4,1000,smp_2643
train-02078-of-03388.parquet,5,1000,smp_2643
train-02078-of-03388.parquet,6,1000,smp_2645;smp_2646
train-02078-of-03388.parquet,7,1000,smp_2646
train-02078-of-03388.parquet,8,1000,smp_2552
train-02078-of-03388.parquet,9,1000,smp_2552;smp_2553
train-02078-of-03388.parquet,10,1000,smp_2553;smp_2554
train-02078-of-03388.parquet,11,1000,smp_2554;smp_2555
train-02078-of-03388.parquet,12,1000,smp_2555;smp_2556
train-02078-of-03388.parquet,13,1000,smp_2556;smp_2557
train-02078-of-03388.parquet,14,1000,smp_2557;smp_2558
train-02078-of-03388.parquet,15,1000,smp_2558;smp_2559
train-02078-of-03388.parquet,16,1000,smp_2559
train-02079-of-03388.parquet,18,1000,smp_2613
train-02079-of-03388.parquet,19,1000,smp_2613
train-02079-of-03388.parquet,21,1000,smp_2616
train-02079-of-03388.parquet,22,1000,smp_2616;smp_2618
train-02079-of-03388.parquet,23,1000,smp_2618
train-02079-of-03388.parquet,28,224,smp_2625
train-02080-of-03388.parquet,0,1000,smp_2625
train-02080-of-03388.parquet,2,1000,smp_2628
train-02080-of-03388.parquet,7,1000,smp_2637
train-02080-of-03388.parquet,8,1000,smp_2637;smp_2638
train-02080-of-03388.parquet,9,1000,smp_2638;smp_2639
train-02080-of-03388.parquet,10,1000,smp_2639
train-02080-of-03388.parquet,12,1000,smp_2643
train-02080-of-03388.parquet,13,1000,smp_2643
train-02080-of-03388.parquet,14,1000,smp_2645
train-02080-of-03388.parquet,15,1000,smp_2645;smp_2646
train-02080-of-03388.parquet,16,1000,smp_2552
train-02080-of-03388.parquet,17,1000,smp_2552;smp_2553
train-02080-of-03388.parquet,18,1000,smp_2553;smp_2554
train-02080-of-03388.parquet,19,1000,smp_2554;smp_2555
train-02080-of-03388.parquet,20,1000,smp_2555;smp_2556
train-02080-of-03388.parquet,21,1000,smp_2556;smp_2557
train-02080-of-03388.parquet,22,1000,smp_2557;smp_2558
train-02080-of-03388.parquet,23,1000,smp_2558;smp_2559
train-02080-of-03388.parquet,24,1000,smp_2559
train-02081-of-03388.parquet,24,1000,smp_2613
train-02081-of-03388.parquet,25,1000,smp_2613
train-02081-of-03388.parquet,27,1000,smp_2616
train-02081-of-03388.parquet,28,224,smp_2616
train-02082-of-03388.parquet,0,1000,smp_2618
train-02082-of-03388.parquet,1,1000,smp_2618
train-02082-of-03388.parquet,5,1000,smp_2625
train-02082-of-03388.parquet,6,1000,smp_2625
train-02082-of-03388.parquet,7,1000,smp_2628
train-02082-of-03388.parquet,8,1000,smp_2628
train-02082-of-03388.parquet,12,1000,smp_2637
train-02082-of-03388.parquet,13,1000,smp_2637;smp_2638
train-02082-of-03388.parquet,14,1000,smp_2638;smp_2639
train-02082-of-03388.parquet,15,1000,smp_2639
train-02082-of-03388.parquet,17,1000,smp_2643
train-02082-of-03388.parquet,18,1000,smp_2643
train-02082-of-03388.parquet,19,1000,smp_2645;smp_2646
train-02082-of-03388.parquet,20,1000,smp_2646
train-02082-of-03388.parquet,21,1000,smp_2552
train-02082-of-03388.parquet,22,1000,smp_2552;smp_2553
train-02082-of-03388.parquet,23,1000,smp_2553;smp_2554
train-02082-of-03388.parquet,24,1000,smp_2554;smp_2555
train-02082-of-03388.parquet,25,1000,smp_2555;smp_2556
train-02082-of-03388.parquet,26,1000,smp_2556;smp_2557
train-02082-of-03388.parquet,27,1000,smp_2557;smp_2558
train-02082-of-03388.parquet,28,224,smp_2558
train-02083-of-03388.parquet,0,1000,smp_2558;smp_2559
train-02083-of-03388.parquet,1,1000,smp_2559
train-02084-of-03388.parquet,2,1000,smp_2613
train-02084-of-03388.parquet,3,1000,smp_2613
train-02084-of-03388.parquet,4,1000,smp_2616
train-02084-of-03388.parquet,5,1000,smp_2616
train-02084-of-03388.parquet,6,1000,smp_2618
train-02084-of-03388.parquet,11,1000,smp_2625
train-02084-of-03388.parquet,13,1000,smp_2628
train-02084-of-03388.parquet,14,1000,smp_2628
train-02084-of-03388.parquet,17,1000,smp_2637
train-02084-of-03388.parquet,18,1000,smp_2637
train-02084-of-03388.parquet,19,1000,smp_2637;smp_2638
train-02084-of-03388.parquet,20,1000,smp_2638;smp_2639
train-02084-of-03388.parquet,21,1000,smp_2639
train-02084-of-03388.parquet,23,1000,smp_2643
train-02084-of-03388.parquet,24,1000,smp_2643
train-02084-of-03388.parquet,25,1000,smp_2645;smp_2646
train-02084-of-03388.parquet,26,1000,smp_2646
train-02084-of-03388.parquet,27,1000,smp_2552
train-02084-of-03388.parquet,28,224,smp_2552;smp_2553
train-02085-of-03388.parquet,0,1000,smp_2553
train-02085-of-03388.parquet,1,1000,smp_2553;smp_2554
train-02085-of-03388.parquet,2,1000,smp_2554;smp_2555
train-02085-of-03388.parquet,3,1000,smp_2555;smp_2556
train-02085-of-03388.parquet,4,1000,smp_2556;smp_2557
train-02085-of-03388.parquet,5,1000,smp_2557;smp_2558
train-02085-of-03388.parquet,6,1000,smp_2558;smp_2559
train-02085-of-03388.parquet,7,1000,smp_2559
train-02086-of-03388.parquet,9,1000,smp_2613
train-02086-of-03388.parquet,10,1000,smp_2613
train-02086-of-03388.parquet,11,1000,smp_2616
train-02086-of-03388.parquet,12,1000,smp_2616
train-02086-of-03388.parquet,13,1000,smp_2618
train-02086-of-03388.parquet,14,1000,smp_2618
train-02086-of-03388.parquet,18,1000,smp_2625
train-02086-of-03388.parquet,19,1000,smp_2625
train-02086-of-03388.parquet,20,1000,smp_2628
train-02086-of-03388.parquet,21,1000,smp_2628
train-02086-of-03388.parquet,25,1000,smp_2637
train-02086-of-03388.parquet,26,1000,smp_2637;smp_2638
train-02086-of-03388.parquet,27,1000,smp_2638;smp_2639
train-02086-of-03388.parquet,28,224,smp_2639
train-02087-of-03388.parquet,0,1000,smp_2639
train-02087-of-03388.parquet,2,1000,smp_2643
train-02087-of-03388.parquet,3,1000,smp_2643
train-02087-of-03388.parquet,4,1000,smp_2645
train-02087-of-03388.parquet,5,1000,smp_2645;smp_2646
train-02087-of-03388.parquet,6,1000,smp_2552
train-02087-of-03388.parquet,7,1000,smp_2552;smp_2553
train-02087-of-03388.parquet,8,1000,smp_2553;smp_2554
train-02087-of-03388.parquet,9,1000,smp_2554;smp_2555
train-02087-of-03388.parquet,10,1000,smp_2555;smp_2556
train-02087-of-03388.parquet,11,1000,smp_2556;smp_2557
train-02087-of-03388.parquet,12,1000,smp_2557;smp_2558
train-02087-of-03388.parquet,13,1000,smp_2558;smp_2559
train-02087-of-03388.parquet,14,1000,smp_2559
train-02088-of-03388.parquet,15,1000,smp_2613
train-02088-of-03388.parquet,16,1000,smp_2613
train-02088-of-03388.parquet,18,1000,smp_2616
train-02088-of-03388.parquet,19,1000,smp_2618
train-02088-of-03388.parquet,20,1000,smp_2618
train-02088-of-03388.parquet,24,1000,smp_2625
train-02088-of-03388.parquet,25,1000,smp_2625
train-02088-of-03388.parquet,26,1000,smp_2628
train-02088-of-03388.parquet,27,1000,smp_2628
train-02089-of-03388.parquet,3,1000,smp_2637
train-02089-of-03388.parquet,4,1000,smp_2637;smp_2638
train-02089-of-03388.parquet,5,1000,smp_2638;smp_2639
train-02089-of-03388.parquet,6,1000,smp_2639
train-02089-of-03388.parquet,8,1000,smp_2643
train-02089-of-03388.parquet,9,1000,smp_2643
train-02089-of-03388.parquet,10,1000,smp_2645;smp_2646
train-02089-of-03388.parquet,11,1000,smp_2646
train-02089-of-03388.parquet,12,1000,smp_2552
train-02089-of-03388.parquet,13,1000,smp_2552;smp_2553
train-02089-of-03388.parquet,14,1000,smp_2553;smp_2554
train-02089-of-03388.parquet,15,1000,smp_2554;smp_2555
train-02089-of-03388.parquet,16,1000,smp_2555
train-02089-of-03388.parquet,17,1000,smp_2555;smp_2556
train-02089-of-03388.parquet,18,1000,smp_2556;smp_2557
train-02089-of-03388.parquet,19,1000,smp_2557;smp_2558
train-02089-of-03388.parquet,20,1000,smp_2558;smp_2559
train-02089-of-03388.parquet,21,1000,smp_2559
train-02090-of-03388.parquet,25,1000,smp_2613
train-02090-of-03388.parquet,26,1000,smp_2613
train-02091-of-03388.parquet,0,1000,smp_2616
train-02091-of-03388.parquet,1,1000,smp_2618
train-02091-of-03388.parquet,2,1000,smp_2618
train-02091-of-03388.parquet,7,1000,smp_2625
train-02091-of-03388.parquet,8,1000,smp_2625
train-02091-of-03388.parquet,9,1000,smp_2628
train-02091-of-03388.parquet,10,1000,smp_2628
train-02091-of-03388.parquet,14,1000,smp_2637
train-02091-of-03388.parquet,15,1000,smp_2637;smp_2638
train-02091-of-03388.parquet,16,1000,smp_2638
train-02091-of-03388.parquet,17,1000,smp_2638;smp_2639
train-02091-of-03388.parquet,18,1000,smp_2639
train-02091-of-03388.parquet,20,1000,smp_2643
train-02091-of-03388.parquet,21,1000,smp_2643
train-02091-of-03388.parquet,22,1000,smp_2643;smp_2645
train-02091-of-03388.parquet,23,1000,smp_2645;smp_2646
train-02091-of-03388.parquet,24,1000,smp_2552
train-02091-of-03388.parquet,25,1000,smp_2552;smp_2553
train-02091-of-03388.parquet,26,1000,smp_2553
train-02091-of-03388.parquet,27,1000,smp_2553;smp_2554
train-02091-of-03388.parquet,28,224,smp_2554;smp_2555
train-02092-of-03388.parquet,0,1000,smp_2555;smp_2556
train-02092-of-03388.parquet,1,1000,smp_2556
train-02092-of-03388.parquet,2,1000,smp_2556;smp_2557
train-02092-of-03388.parquet,3,1000,smp_2557;smp_2558
train-02092-of-03388.parquet,4,1000,smp_2558;smp_2559
train-02092-of-03388.parquet,5,1000,smp_2559
train-02093-of-03388.parquet,6,1000,smp_2613
train-02093-of-03388.parquet,7,1000,smp_2613
train-02093-of-03388.parquet,8,1000,smp_2613
train-02093-of-03388.parquet,9,1000,smp_2616
train-02093-of-03388.parquet,10,1000,smp_2616;smp_2618
train-02093-of-03388.parquet,11,1000,smp_2618
train-02093-of-03388.parquet,16,1000,smp_2625
train-02093-of-03388.parquet,17,1000,smp_2625
train-02093-of-03388.parquet,18,1000,smp_2628
train-02093-of-03388.parquet,19,1000,smp_2628
train-02093-of-03388.parquet,23,1000,smp_2637
train-02093-of-03388.parquet,24,1000,smp_2637;smp_2638
train-02093-of-03388.parquet,25,1000,smp_2638;smp_2639
train-02093-of-03388.parquet,26,1000,smp_2639
train-02094-of-03388.parquet,0,1000,smp_2643
train-02094-of-03388.parquet,1,1000,smp_2643
